start	end	seg_len
1131945944	1131945983	39
1131945985	1131946010	25
1131946013	1131946031	18
1131946033	1131946044	11
1131946046	1131946051	5
1131946054	1131946060	6
1131946065	1131946071	6
1131946073	1131946077	4
1131946079	1131946104	25
1131946106	1131946112	6
1131946116	1131946126	10
1131946128	1131946159	31
1131946162	1131946175	13
1131946177	1131946187	10
1131946189	1131946195	6
1131946197	1131946207	10
1131946209	1131946231	22
1131946233	1131946237	4
1131946239	1131946241	2
1131946244	1131946247	3
1131946251	1131946256	5
1131946258	1131946259	1
1131946262	1131946264	2
1131946266	1131946288	22
1131946290	1131946299	9
1131946302	1131946325	23
1131946328	1131946356	28
1131946358	1131946383	25
1131946385	1131946466	81
1131946469	1131946479	10
1131946481	1131946500	19
1131946503	1131946549	46
1131946551	1131946595	44
1131946597	1131946598	1
1131946600	1131946662	62
1131946664	1131946665	1
1131946667	1131946676	9
1131946678	1131946762	84
1131946765	1131946808	43
1131946810	1131946816	6
1131946818	1131946844	26
1131946846	1131946872	26
1131946874	1131946896	22
1131946898	1131946932	34
1131946934	1131946936	2
1131946938	1131946940	2
1131946942	1131946958	16
1131946961	1131946981	20
1131946983	1131947011	28
1131947014	1131947016	2
1131947019	1131947028	9
1131947030	1131947034	4
1131947036	1131947039	3
1131947041	1131947074	33
1131947076	1131947084	8
1131947086	1131947131	45
1131947134	1131947144	10
1131947147	1131947163	16
1131947165	1131947173	8
1131947175	1131947204	29
1131947206	1131947240	34
1131947242	1131947243	1
1131947246	1131947287	41
1131947290	1131947299	9
1131947301	1131947345	44
1131947347	1131947360	13
1131947363	1131947386	23
1131947388	1131947433	45
1131947436	1131947466	30
1131947468	1131947471	3
1131947473	1131947495	22
1131947499	1131947542	43
1131947544	1131947580	36
1131947582	1131947631	49
1131947633	1131947666	33
1131947668	1131947688	20
1131947690	1131947703	13
1131947707	1131947764	57
1131947766	1131947784	18
1131947786	1131947811	25
1131947813	1131947825	12
1131947827	1131947831	4
1131947833	1131947836	3
1131947840	1131947864	24
1131947866	1131947875	9
1131947877	1131947881	4
1131947883	1131947904	21
1131947908	1131947910	2
1131947912	1131947925	13
1131947927	1131947973	46
1131947975	1131947996	21
1131947998	1131948004	6
1131948006	1131948008	2
1131948010	1131948012	2
1131948015	1131948028	13
1131948030	1131948040	10
1131948042	1131948056	14
1131948059	1131948069	10
1131948071	1131948085	14
1131948087	1131948114	27
1131948116	1131948118	2
1131948120	1131948136	16
1131948138	1131948144	6
1131948146	1131948174	28
1131948176	1131948180	4
1131948183	1131948188	5
1131948191	1131948205	14
1131948207	1131948217	10
1131948219	1131948236	17
1131948238	1131948254	16
1131948257	1131948305	48
1131948307	1131948320	13
1131948322	1131948362	40
1131948364	1131948365	1
1131948369	1131948377	8
1131948380	1131948382	2
1131948384	1131948453	69
1131948456	1131948475	19
1131948477	1131948508	31
1131948513	1131948642	129
1131948644	1131948663	19
1131948667	1131948709	42
1131948711	1131948737	26
1131948740	1131948749	9
1131948752	1131948783	31
1131948785	1131948821	36
1131948824	1131948873	49
1131948875	1131948935	60
1131948937	1131948970	33
1131948972	1131948978	6
1131948981	1131949017	36
1131949020	1131949029	9
1131949031	1131949061	30
1131949063	1131949067	4
1131949069	1131949130	61
1131949132	1131949134	2
1131949137	1131949140	3
1131949143	1131949149	6
1131949151	1131949169	18
1131949171	1131949210	39
1131949212	1131949250	38
1131949252	1131949257	5
1131949259	1131949275	16
1131949277	1131949300	23
1131949302	1131949315	13
1131949317	1131949329	12
1131949333	1131949389	56
1131949391	1131949406	15
1131949408	1131949431	23
1131949434	1131949441	7
1131949443	1131949469	26
1131949471	1131949495	24
1131949497	1131949519	22
1131949521	1131949552	31
1131949554	1131949556	2
1131949560	1131949585	25
1131949587	1131949588	1
1131949590	1131949600	10
1131949602	1131949603	1
1131949605	1131949619	14
1131949622	1131949623	1
1131949625	1131949630	5
1131949632	1131949633	1
1131949635	1131949693	58
1131949695	1131949775	80
1131949777	1131949797	20
1131949799	1131949812	13
1131949814	1131949841	27
1131949843	1131949847	4
1131949851	1131949866	15
1131949868	1131949883	15
1131949885	1131949934	49
1131949938	1131949952	14
1131949954	1131950017	63
1131950020	1131950073	53
1131950075	1131950077	2
1131950079	1131950122	43
1131950125	1131950156	31
1131950158	1131950177	19
1131950179	1131950202	23
1131950205	1131950211	6
1131950213	1131950216	3
1131950218	1131950228	10
1131950230	1131950244	14
1131950247	1131950252	5
1131950255	1131950256	1
1131950258	1131950303	45
1131950305	1131950307	2
1131950309	1131950320	11
1131950324	1131950358	34
1131950360	1131950370	10
1131950372	1131950419	47
1131950422	1131950448	26
1131950450	1131950513	63
1131950515	1131950518	3
1131950520	1131950554	34
1131950556	1131950585	29
1131950588	1131950596	8
1131950598	1131950604	6
1131950607	1131950658	51
1131950662	1131950712	50
1131950715	1131950765	50
1131950767	1131950800	33
1131950802	1131950865	63
1131950867	1131950871	4
1131950873	1131950878	5
1131950880	1131950885	5
1131950891	1131950921	30
1131950923	1131950935	12
1131950937	1131950950	13
1131950953	1131950954	1
1131950956	1131950963	7
1131950965	1131950992	27
1131987041	1131987070	29
1131987072	1131987079	7
1131987081	1131987082	1
1131987084	1131987087	3
1131987089	1131987109	20
1131987112	1131987132	20
1131987135	1131987144	9
1131987146	1131987190	44
1131987194	1131987199	5
1131987201	1131987215	14
1131987218	1131987220	2
1131987222	1131987247	25
1131987249	1131987258	9
1131987261	1131987271	10
1131987273	1131987278	5
1131987280	1131987297	17
1131987299	1131987301	2
1131987303	1131987323	20
1131987325	1131987350	25
1131987353	1131987368	15
1131987370	1131987397	27
1131987399	1131987451	52
1131987453	1131987480	27
1131987482	1131987487	5
1131987492	1131987494	2
1131987497	1131987510	13
1131987512	1131987513	1
1131987515	1131987530	15
1131987532	1131987549	17
1131987552	1131987573	21
1131987576	1131987581	5
1131987583	1131987589	6
1131987591	1131987606	15
1131987608	1131987618	10
1131987620	1131987625	5
1131987628	1131987630	2
1131987634	1131987638	4
1131987640	1131987657	17
1131987659	1131987666	7
1131987668	1131987669	1
1131987671	1131987676	5
1131987678	1131987688	10
1131987691	1131987703	12
1131987705	1131987749	44
1131987751	1131987762	11
1131987765	1131987766	1
1131987769	1131987772	3
1131987774	1131987778	4
1131987780	1131987793	13
1131987795	1131987813	18
1131987815	1131987817	2
1131987819	1131987848	29
1131987850	1131987854	4
1131987859	1131987868	9
1131987871	1131987874	3
1131987877	1131987881	4
1131987883	1131987890	7
1131987894	1131987905	11
1131987907	1131987920	13
1131987922	1131987931	9
1131987933	1131988025	92
1131988027	1131988034	7
1131988037	1131988047	10
1131988049	1131988083	34
1131988085	1131988089	4
1131988091	1131988125	34
1131988127	1131988142	15
1131988144	1131988148	4
1131988150	1131988151	1
1131988153	1131988181	28
1131988184	1131988214	30
1131988216	1131988228	12
1131988230	1131988263	33
1131988265	1131988271	6
1132013797	1132015737	1940
1132015739	1132016316	577
1132016988	1132026630	9642
1132028897	1132035035	6138
1132046782	1132057611	10829
1132058221	1132058814	593
1132058816	1132064206	5390
1132065388	1132071636	6248
1132073070	1132080828	7758
1132087677	1132090332	2655
1132100563	1132100783	220
1132100785	1132101255	470
1132101257	1132101751	494
1132101753	1132102305	552
1132102307	1132103452	1145
1132108612	1132113783	5171
1132113785	1132119479	5694
1132120165	1132120304	139
1132120308	1132122424	2116
1132122426	1132123922	1496
1132123924	1132126154	2230
1132126156	1132130708	4552
1132130711	1132130741	30
1132130744	1132130801	57
1132130803	1132136411	5608
1132136413	1132140352	3939
1132140354	1132141397	1043
1132141458	1132141975	517
1132141977	1132146836	4859
1132146838	1132149476	2638
1132149478	1132152547	3069
1132152549	1132156353	3804
1132156355	1132159730	3375
1132159732	1132161022	1290
1132161024	1132161472	448
1132161474	1132162462	988
1132162466	1132162498	32
1132162501	1132162558	57
1132162560	1132163892	1332
1132163894	1132164961	1067
1132164963	1132165279	316
1132165281	1132165569	288
1132165571	1132168591	3020
1132168593	1132175484	6891
1132175998	1132184024	8026
1132221268	1132223314	2046
1132226225	1132227500	1275
1132227502	1132228048	546
1132260972	1132261499	527
1132261501	1132261504	3
1132266988	1132273069	6081
1132273787	1132275755	1968
1132275757	1132278319	2562
1132278321	1132279856	1535
1132279858	1132285862	6004
1132286085	1132286753	668
1132286756	1132287598	842
1132332581	1132333586	1005
1132333862	1132339319	5457
1132339524	1132339954	430
1132342472	1132342896	424
1132371569	1132372300	731
1132372302	1132372744	442
1132372746	1132374482	1736
1132374484	1132384254	9770
1132384256	1132398697	14441
1132398699	1132406881	8182
1132406883	1132409063	2180
1132503354	1132504756	1402
1132504758	1132505052	294
1132505054	1132507117	2063
1132533191	1132535602	2411
1132544875	1132546667	1792
1132546670	1132549220	2550
1132549222	1132552486	3264
1132577888	1132578892	1004
1132578894	1132580679	1785
1132580681	1132584111	3430
1132614028	1132615535	1507
1132617927	1132618908	981
1132620071	1132624186	4115
1132624188	1132625454	1266
1132625456	1132628356	2900
1132628358	1132630268	1910
1132630270	1132633877	3607
1132633879	1132634200	321
1132634202	1132635811	1609
1132635813	1132637902	2089
1132646950	1132649602	2652
1132649604	1132649607	3
1132649609	1132652680	3071
1132671127	1132671186	59
1132671188	1132671334	146
1132674301	1132674346	45
1132674348	1132674952	604
1132683093	1132683757	664
1132712719	1132713474	755
1132713476	1132718640	5164
1132718642	1132720740	2098
1132720742	1132723844	3102
1132723846	1132726522	2676
1132726524	1132727681	1157
1132730819	1132731896	1077
1132731898	1132737483	5585
1132737486	1132738666	1180
1132738670	1132743517	4847
1132743519	1132743682	163
1132743684	1132747015	3331
1132747017	1132755762	8745
1132755764	1132756373	609
1132756375	1132759097	2722
1132759099	1132759465	366
1132760096	1132763784	3688
1132763786	1132764099	313
1132764101	1132765312	1211
1132765314	1132770638	5324
1132770640	1132770842	202
1132770844	1132777505	6661
1132777507	1132779065	1558
1132779067	1132780519	1452
1132780521	1132792637	12116
1132792639	1132797097	4458
1132797099	1132797489	390
1132797491	1132805495	8004
1132805497	1132809123	3626
1132809125	1132810947	1822
1132810949	1132812268	1319
1132812270	1132812275	5
1132812277	1132814100	1823
1132882261	1132884321	2060
1132884323	1132884743	420
1132884745	1132885453	708
1132885455	1132886707	1252
1132886709	1132887850	1141
1132887852	1132891778	3926
1132891780	1132892266	486
1132892268	1132897618	5350
1132897620	1132898515	895
1132898517	1132901682	3165
1132901684	1132905630	3946
1132905633	1132905689	56
1132905692	1132905694	2
1132905696	1132912453	6757
1132920113	1132920656	543
1132921196	1132925496	4300
1132925498	1132931941	6443
1132931943	1132932414	471
1132932416	1132937039	4623
1132937041	1132940479	3438
1132940481	1132951965	11484
1132951967	1132952963	996
1132952966	1132952992	26
1132952995	1132953179	184
1132953182	1132953235	53
1132953238	1132956289	3051
1132956291	1132963892	7601
1132963894	1132968148	4254
1132968150	1132973907	5757
1132973909	1132974945	1036
1132974947	1132982774	7827
1132982776	1132983287	511
1132983289	1132990244	6955
1132990246	1132997376	7130
1132997396	1132998561	1165
1132999362	1132999565	203
1132999568	1133001559	1991
1133001834	1133002104	270
1133002106	1133002590	484
1133002592	1133008156	5564
1133009482	1133010844	1362
1133010846	1133011946	1100
1133011948	1133014147	2199
1133053848	1133058134	4286
1133058136	1133059829	1693
1133059831	1133060144	313
1133060146	1133066811	6665
1133066813	1133067397	584
1133067399	1133085564	18165
1133085566	1133086349	783
1133086351	1133093667	7316
1133093669	1133093672	3
1133104594	1133106329	1735
1133106331	1133107946	1615
1133107948	1133108189	241
1133108191	1133111053	2862
1133111593	1133121833	10240
1133122786	1133124523	1737
1133124525	1133126575	2050
1133126577	1133128234	1657
1133128236	1133132498	4262
1133132500	1133134782	2282
1133134784	1133135337	553
1133135339	1133135954	615
1133135956	1133136584	628
1133136586	1133138731	2145
1133139254	1133143215	3961
1133143217	1133151289	8072
1133151291	1133163853	12562
1133163855	1133165456	1601
1133165992	1133172948	6956
1133180512	1133186618	6106
1133186620	1133189215	2595
1133192116	1133194807	2691
1133205088	1133211517	6429
1133216475	1133216759	284
1133216761	1133216977	216
1133216979	1133217742	763
1133217744	1133218759	1015
1133218762	1133219143	381
1133219145	1133219359	214
1133219361	1133219474	113
1133219476	1133221233	1757
1133221235	1133222911	1676
1133222913	1133227848	4935
1133227850	1133230042	2192
1133230044	1133233382	3338
1133244433	1133245564	1131
1133260208	1133266289	6081
1133266291	1133266355	64
1133286643	1133287274	631
1133287276	1133291269	3993
1133291271	1133299159	7888
1133299161	1133300476	1315
1133300478	1133301501	1023
1133301503	1133303124	1621
1133303126	1133304337	1211
1133326571	1133336811	10240
1133336813	1133341855	5042
1133342326	1133342807	481
1133343623	1133347639	4016
1133347642	1133347643	1
1133347645	1133347651	6
1133347653	1133347668	15
1133347670	1133349540	1870
1133370045	1133370782	737
1133371055	1133376052	4997
1133376054	1133377410	1356
1133377412	1133380617	3205
1133442869	1133446271	3402
1133446273	1133448890	2617
1133449162	1133454148	4986
1133454150	1133457951	3801
1133458164	1133468426	10262
1133585447	1133588479	3032
1133588481	1133589271	790
1133589273	1133597643	8370
1133600812	1133602858	2046
1133602862	1133603437	575
1133603439	1133604695	1256
1133604697	1133617331	12634
1133617333	1133617494	161
1133663139	1133665970	2831
1133674275	1133674482	207
1133674792	1133675902	1110
1133675906	1133691309	15403
1133691311	1133692877	1566
1133744521	1133747138	2617
1133747140	1133747564	424
1133752701	1133754942	2241
1133759726	1133764270	4544
1133764272	1133768688	4416
1133768690	1133769903	1213
1133769905	1133771116	1211
1133771371	1133773825	2454
1133775853	1133778771	2918
1133779979	1133781148	1169
1133781150	1133788358	7208
1133788360	1133789910	1550
1133789912	1133800724	10812
1133800730	1133801006	276
1133927365	1133930743	3378
1133930745	1133936784	6039
1133937320	1133944143	6823
1133944145	1133947314	3169
1133947316	1133954639	7323
1133954641	1133959471	4830
1133962350	1133963374	1024
1133963376	1133966021	2645
1133996639	1133997553	914
1133997555	1134003603	6048
1134003605	1134004776	1171
1134004778	1134005181	403
1134005183	1134007527	2344
1134007535	1134007536	1
1134007538	1134007548	10
1134007550	1134007560	10
1134007563	1134007566	3
1134007710	1134010573	2863
1134148092	1134149317	1225
1134149319	1134156863	7544
1134158208	1134158818	610
1134159988	1134162297	2309
1134162299	1134166831	4532
1134166833	1134175946	9113
1134175948	1134178122	2174
1134188991	1134195798	6807
1134197896	1134218536	20640
1134267924	1134270634	2710
1134277917	1134278456	539
1134280603	1134280958	355
1134280960	1134281330	370
1134282166	1134287539	5373
1134287541	1134290567	3026
1134290569	1134291628	1059
1134291968	1134292250	282
1134292579	1134302304	9725
1134303321	1134303823	502
1134304685	1134304956	271
1134304958	1134312757	7799
1134312759	1134315723	2964
1134315725	1134320474	4749
1134320476	1134323968	3492
1134323970	1134326593	2623
1134326595	1134329587	2992
1134329589	1134329853	264
1134329855	1134330249	394
1134333088	1134338669	5581
1134338671	1134344715	6044
1134344718	1134348433	3715
1134352064	1134352637	573
1134352697	1134355920	3223
1134358570	1134365902	7332
1134365904	1134366148	244
1134366150	1134368869	2719
1134368871	1134369980	1109
1134376893	1134377654	761
1134377656	1134386769	9113
1134386771	1134393461	6690
1134393463	1134399476	6013
1134402613	1134408291	5678
1134432422	1134437686	5264
1134437688	1134440996	3308
1134441593	1134447809	6216
1134447811	1134447814	3
1134453717	1134456038	2321
1134456040	1134458355	2315
1134459903	1134461913	2010
1134461915	1134463601	1686
1134463603	1134468835	5232
1134468837	1134471850	3013
1134471852	1134475292	3440
1134475294	1134476350	1056
1134476352	1134476473	121
1134487339	1134490026	2687
1134490029	1134491248	1219
1134491480	1134494480	3000
1134494482	1134497393	2911
1134497641	1134502781	5140
1134503847	1134506056	2209
1134518081	1134528859	10778
1134543174	1134545959	2785
1134545961	1134552404	6443
1134552407	1134557833	5426
1134557835	1134565464	7629
1134565466	1134566184	718
1134566186	1134566187	1
1134566189	1134572204	6015
1134572206	1134576749	4543
1134576751	1134577528	777
1134577530	1134579311	1781
1134579313	1134580461	1148
1134580463	1134580833	370
1134580835	1134582749	1914
1134583388	1134583512	124
1134583514	1134586485	2971
1134586912	1134588386	1474
1134588388	1134589595	1207
1134619148	1134636085	16937
1134636087	1134637008	921
1134637800	1134644027	6227
1134772038	1134773509	1471
1134773511	1134774977	1466
1134775104	1134775121	17
1134775127	1134775175	48
1134775188	1134775220	32
1134775224	1134775234	10
1134775237	1134775246	9
1134775253	1134775261	8
1134775264	1134775265	1
1134784603	1134784722	119
1134785865	1134785996	131
1134786007	1134786010	3
1134786032	1134786112	80
1134786118	1134786128	10
1134786135	1134786137	2
1134786140	1134786153	13
1134786161	1134786307	146
1134786310	1134786320	10
1134786327	1134786515	188
1134786527	1134786528	1
1134786531	1134786641	110
1134786647	1134786981	334
1134786987	1134786988	1
1134786992	1134787039	47
1134787056	1134787085	29
1134787100	1134788151	1051
1134788164	1134788254	90
1134788261	1134788262	1
1134788274	1134788279	5
1134788288	1134788297	9
1134788302	1134788325	23
1134788329	1134788385	56
1134788583	1134788884	301
1134788895	1134788919	24
1134788921	1134788930	9
1134788937	1134788940	3
1134788949	1134788951	2
1134788954	1134789183	229
1134789192	1134789705	513
1134789708	1134789724	16
1134789729	1134789731	2
1134789734	1134789736	2
1134789739	1134789767	28
1134789772	1134789849	77
1134789863	1134789865	2
1134789876	1134790450	574
1134790454	1134790491	37
1134790498	1134790548	50
1134790560	1134790570	10
1134790573	1134790574	1
1134790577	1134790578	1
1134790581	1134790585	4
1134790591	1134790596	5
1134790628	1134790630	2
1134790640	1134790641	1
1134790647	1134790649	2
1134790653	1134790659	6
1134790663	1134790665	2
1134790670	1134790680	10
1134790684	1134790693	9
1134790700	1134790716	16
1134790721	1134790739	18
1134790744	1134790754	10
1134790758	1134790764	6
1134790767	1134790772	5
1134790789	1134790795	6
1134790801	1134790802	1
1134790806	1134791055	249
1134791058	1134791095	37
1134791098	1134791118	20
1134791121	1134791138	17
1134791141	1134791158	17
1134791161	1134791176	15
1134791179	1134791195	16
1134791198	1134791218	20
1134791221	1134791257	36
1134791260	1134791289	29
1134791292	1134791306	14
1134791309	1134791321	12
1134791324	1134791329	5
1134791332	1134791337	5
1134791340	1134791344	4
1134791347	1134791350	3
1134791353	1134791354	1
1134791357	1134791360	3
1134791363	1134791367	4
1134791370	1134791374	4
1134791379	1134791415	36
1134791421	1134791432	11
1134791439	1134791464	25
1134791469	1134791471	2
1134791476	1134791514	38
1134791520	1134791521	1
1134791524	1134791543	19
1134791548	1134791564	16
1134791569	1134791573	4
1134791580	1134791586	6
1134791596	1134791608	12
1134791616	1134791639	23
1134791646	1134791666	20
1134791672	1134791692	20
1134791697	1134791718	21
1134791724	1134791741	17
1134791746	1134791759	13
1134791765	1134791789	24
1134791792	1134791807	15
1134791812	1134791821	9
1134791825	1134791828	3
1134791831	1134791848	17
1134791853	1134791862	9
1134791866	1134791875	9
1134791880	1134791899	19
1134791902	1134791904	2
1134791907	1134791926	19
1134791930	1134791936	6
1134791940	1134791941	1
1134791944	1134791960	16
1134791964	1134791971	7
1134791975	1134792001	26
1134792005	1134792006	1
1134792011	1134792016	5
1134792019	1134792038	19
1134792044	1134792063	19
1134792067	1134792071	4
1134792080	1134792084	4
1134792087	1134792088	1
1134792092	1134792096	4
1134792100	1134792105	5
1134792111	1134792112	1
1134792115	1134792117	2
1134792130	1134792131	1
1134792136	1134792137	1
1134792143	1134792163	20
1134792167	1134792179	12
1134792190	1134792192	2
1134792203	1134792228	25
1134792238	1134792249	11
1134792253	1134792255	2
1134792257	1134792260	3
1134792262	1134792264	2
1134792266	1134792268	2
1134792270	1134792280	10
1134792295	1134792523	228
1134792527	1134792528	1
1134792536	1134792668	132
1134792671	1134792686	15
1134792694	1134792869	175
1134792872	1134792942	70
1134792953	1134793108	155
1134793112	1134793471	359
1134793474	1134793579	105
1134793587	1134793613	26
1134793618	1134794197	579
1134794206	1134794235	29
1134794241	1134794276	35
1134794280	1134794405	125
1134794414	1134794417	3
1134794420	1134794423	3
1134794426	1134794427	1
1134794457	1134794459	2
1134794462	1134794467	5
1134794472	1134794475	3
1134794480	1134794483	3
1134794487	1134794490	3
1134794494	1134794505	11
1134794509	1134794522	13
1134794527	1134794537	10
1134794542	1134794547	5
1134794552	1134794558	6
1134794577	1134794581	4
1134794587	1134794588	1
1134794596	1134794601	5
1134794604	1134794607	3
1134794610	1134794611	1
1134794617	1134794624	7
1134794645	1134794649	4
1134794666	1134794667	1
1134794683	1134794688	5
1134794693	1134794697	4
1134794714	1134794716	2
1134794727	1134794785	58
1134794803	1134794903	100
1134794919	1134794920	1
1134794924	1134794988	64
1134794996	1134795223	227
1134795226	1134795233	7
1134795240	1134795246	6
1134795249	1134795288	39
1134795295	1134795338	43
1134795345	1134795402	57
1134795409	1134795479	70
1134795484	1134795507	23
1134795514	1134795569	55
1134795575	1134802184	6609
1134802187	1134803393	1206
1134803396	1134804546	1150
1134804548	1134804724	176
1134804726	1134827248	22522
1134827250	1134829236	1986
1134829239	1134829873	634
1134863216	1134863915	699
1134863918	1134863926	8
1134863929	1134863939	10
1134863942	1134863946	4
1134863952	1134863960	8
1134863966	1134863979	13
1134863985	1134863987	2
1134863990	1134863991	1
1134863994	1134864000	6
1134864003	1134864005	2
1134864008	1134864018	10
1134864026	1134864031	5
1134864043	1134864047	4
1134864056	1134864060	4
1134864065	1134864068	3
1134864071	1134864073	2
1134864091	1134864095	4
1134864102	1134864104	2
1134864118	1134864304	186
1134864308	1134864311	3
1134864332	1134864333	1
1134864338	1134864342	4
1134864345	1134864346	1
1134864349	1134864351	2
1134864354	1134864355	1
1134864368	1134866482	2114
1134866489	1134866491	2
1134866511	1134866516	5
1134866523	1134866525	2
1134866533	1134866535	2
1134866538	1134866541	3
1134866550	1134866551	1
1134866560	1134866564	4
1134866567	1134866571	4
1134866574	1134866576	2
1134866580	1134866582	2
1134866585	1134866591	6
1134866597	1134866598	1
1134866604	1134866605	1
1134866623	1134866636	13
1134866654	1134866666	12
1134866692	1134866723	31
1134866730	1134866741	11
1134866744	1134866746	2
1134866751	1134869584	2833
1134869586	1134870415	829
1134870421	1134870424	3
1134870427	1134870428	1
1134870461	1134870469	8
1134870474	1134870476	2
1134870506	1134870507	1
1134870524	1134870527	3
1134870540	1134870542	2
1134870545	1134870551	6
1134870562	1134872126	1564
1134872131	1134872139	8
1134872142	1134872146	4
1134872151	1134872152	1
1134872161	1134872165	4
1134872180	1134872196	16
1134872227	1134872228	1
1134872231	1134872232	1
1134872249	1134872251	2
1134872258	1134872273	15
1134872284	1134872327	43
1134872341	1134872343	2
1134872346	1134872349	3
1134872353	1134872356	3
1134872396	1134872397	1
1134872400	1134872475	75
1134872483	1134872717	234
1134872731	1134873955	1224
1134873957	1134874510	553
1134874513	1134874713	200
1134874716	1134874938	222
1134874940	1134875149	209
1134875152	1134875302	150
1134875305	1134875319	14
1134875322	1134875328	6
1134875332	1134875357	25
1134875360	1134875387	27
1134875390	1134875413	23
1134875416	1134875422	6
1134875428	1134875434	6
1134875437	1134875455	18
1134875458	1134875498	40
1134875501	1134875540	39
1134875543	1134875554	11
1134875557	1134875568	11
1134875571	1134875580	9
1134875583	1134875590	7
1134875593	1134875594	1
1134875597	1134875636	39
1134875639	1134875660	21
1134875663	1134875670	7
1134875673	1134875711	38
1134875714	1134875734	20
1134875737	1134875753	16
1134875756	1134875991	235
1134875994	1134876591	597
1134876594	1134876601	7
1134876604	1134876633	29
1134876636	1134876687	51
1134876690	1134876767	77
1134876770	1134876902	132
1134876906	1134876965	59
1134876968	1134877084	116
1134877087	1134877090	3
1134877094	1134878379	1285
1134904443	1134907231	2788
1134907233	1134907639	406
1134907823	1134907824	1
1134907827	1134907836	9
1134907841	1134907849	8
1134907855	1134907856	1
1134907882	1134907904	22
1134907915	1134907924	9
1134907927	1134907931	4
1134907937	1134907938	1
1134907947	1134908016	69
1134908019	1134908021	2
1134908024	1134908028	4
1134908063	1134908143	80
1134908153	1134908154	1
1134908161	1134908165	4
1134908170	1134908173	3
1134908184	1134908197	13
1134908202	1134908203	1
1134908230	1134908292	62
1134908364	1134908365	1
1134908383	1134908391	8
1134908409	1134908411	2
1134908448	1134908451	3
1134908461	1134908462	1
1134908465	1134908468	3
1134908486	1134908487	1
1134908492	1134908494	2
1134908512	1134908525	13
1134908550	1134908552	2
1134908555	1134908557	2
1134908581	1134908583	2
1134908588	1134908594	6
1134908658	1134908671	13
1134908681	1134908686	5
1134908689	1134908696	7
1134908701	1134908704	3
1134908716	1134908724	8
1134908729	1134908732	3
1134908754	1134908756	2
1134908763	1134908874	111
1134908878	1134908880	2
1134908885	1134908902	17
1134908911	1134908918	7
1134908927	1134908929	2
1134908934	1134908941	7
1134909018	1134909019	1
1134909044	1134909064	20
1134909077	1134909091	14
1134909100	1134909101	1
1134909106	1134909112	6
1134909122	1134909131	9
1134909138	1134909149	11
1134909164	1134909201	37
1134909206	1134909208	2
1134909221	1134909242	21
1134909261	1134909281	20
1134909293	1134909294	1
1134909308	1134909329	21
1134909335	1134909348	13
1134909351	1134909358	7
1134909455	1134909460	5
1134909463	1134909465	2
1134909468	1134909478	10
1134909482	1134909490	8
1134909496	1134909498	2
1134909505	1134909506	1
1134909509	1134909514	5
1134909518	1134909519	1
1134909523	1134909528	5
1134909535	1134909548	13
1134909581	1134909592	11
1134909600	1134909655	55
1134909663	1134909666	3
1134909670	1134909679	9
1134909683	1134909808	125
1134909814	1134909815	1
1134909820	1134909822	2
1134909825	1134909826	1
1134909842	1134909843	1
1134909849	1134909853	4
1134909859	1134909878	19
1134909894	1134909898	4
1134909905	1134910019	114
1134910023	1134910028	5
1134910034	1134910164	130
1134910850	1134910868	18
1134910895	1134910896	1
1134910905	1134910923	18
1134910931	1134910932	1
1134910948	1134911043	95
1134911053	1134911055	2
1134911058	1134911188	130
1134911191	1134911272	81
1134911296	1134911314	18
1134911323	1134911332	9
1134911345	1134911363	18
1134911377	1134911379	2
1134911385	1134911389	4
1134911402	1134911404	2
1134911417	1134911418	1
1134911430	1134911484	54
1134911494	1134911495	1
1134911505	1134911507	2
1134911511	1134911519	8
1134911522	1134911531	9
1134911549	1134911551	2
1134911561	1134911574	13
1134911589	1134911592	3
1134911612	1134911651	39
1134911661	1134911666	5
1134911677	1134911681	4
1134911685	1134911700	15
1134911708	1134911729	21
1134911733	1134911743	10
1134911748	1134911750	2
1134911759	1134911898	139
1134911901	1134911907	6
1134911945	1134911946	1
1134911952	1134911955	3
1134911963	1134912003	40
1134912094	1134912101	7
1134912125	1134912128	3
1134912202	1134912221	19
1134912226	1134912239	13
1134912247	1134912278	31
1134912285	1134912332	47
1134912336	1134912436	100
1134912440	1134912441	1
1134912445	1134912458	13
1134912461	1134912475	14
1134912478	1134912604	126
1134912607	1134912635	28
1134912641	1134915462	2821
1134915465	1134915763	298
1134915766	1134915917	151
1134915920	1134915988	68
1134915991	1134916380	389
1134916383	1134916729	346
1134916732	1134916776	44
1134916779	1134916782	3
1134916791	1134918252	1461
1134918255	1134918282	27
1134918285	1134918308	23
1134918311	1134918427	116
1134918442	1134918445	3
1134918448	1134918459	11
1134918467	1134918481	14
1134918741	1134918808	67
1134918811	1134918812	1
1134918815	1134918816	1
1134918819	1134918829	10
1134918835	1134918841	6
1134918845	1134918862	17
1134918865	1134918871	6
1134918876	1134918884	8
1134918896	1134918930	34
1134918935	1134918936	1
1134918941	1134918977	36
1134918995	1134918997	2
1134919008	1134919030	22
1134919034	1134919072	38
1134919076	1134919093	17
1134919096	1134919135	39
1134919138	1134919143	5
1134919149	1134919150	1
1134919355	1134919368	13
1134919372	1134919384	12
1134919392	1134919403	11
1134919409	1134919421	12
1134919424	1134919441	17
1134919452	1134919463	11
1134919470	1134919472	2
1134919475	1134919479	4
1134919484	1134919486	2
1134919489	1134919491	2
1134919495	1134919513	18
