start	end	seg_len
1176764855	1176766700	1845
1176766704	1176767318	614
1176767320	1176767382	62
1176767393	1176767400	7
1176767405	1176767407	2
1176767412	1176767415	3
1176767447	1176767449	2
1176767455	1176767464	9
1176767472	1176767482	10
1176767488	1176767490	2
1176767495	1176767499	4
1176767504	1176767514	10
1176767520	1176767522	2
1176767529	1176767530	1
1176767545	1176767547	2
1176767552	1176767554	2
1176767560	1176767563	3
1176767571	1176767580	9
1176767585	1176767596	11
1176767601	1176767612	11
1176767617	1176767804	187
1176767806	1176768181	375
1176768185	1176768189	4
1176768194	1176768197	3
1176768201	1176768206	5
1176768209	1176768214	5
1176768217	1176768223	6
1176768225	1176768230	5
1176768233	1176768448	215
1176768451	1176768455	4
1176768458	1176777855	9397
1176785219	1176785302	83
1176785328	1176788575	3247
1176788577	1176788704	127
1176788706	1176788894	188
1176788896	1176788958	62
1176788961	1176789016	55
1176789018	1176789025	7
1176789028	1176789899	871
1176789901	1176789933	32
1176789937	1176789973	36
1176789976	1176790013	37
1176790015	1176790017	2
1176790022	1176790082	60
1176790084	1176790126	42
1176790128	1176790151	23
1176790162	1176790166	4
1176790171	1176790209	38
1176790212	1176790361	149
1176790364	1176790592	228
1176790595	1176790624	29
1176790626	1176790794	168
1176790796	1176790807	11
1176790810	1176791550	740
1176791552	1176792061	509
1176792063	1176792240	177
1176792242	1176792370	128
1176792373	1176792839	466
1176792841	1176794879	2038
1176794881	1176795215	334
1176795218	1176795219	1
1176795222	1176795848	626
1176795850	1176795915	65
1176795919	1176796222	303
1176796227	1176796250	23
1176796257	1176796258	1
1176796260	1176796293	33
1176796295	1176796297	2
1176796302	1176796369	67
1176796375	1176796491	116
1176796494	1176796603	109
1176796605	1176796877	272
1176796879	1176797456	577
1176797459	1176797537	78
1176797539	1176797679	140
1176797682	1176798069	387
1176798071	1176798073	2
1176798075	1176798169	94
1176798173	1176798449	276
1176798452	1176798463	11
1176798465	1176798469	4
1176798471	1176798479	8
1176798481	1176798493	12
1176798495	1176798551	56
1176798553	1176798559	6
1176798562	1176799331	769
1176799333	1176801066	1733
1176801072	1176801197	125
1176801199	1176801206	7
1176801209	1176801211	2
1176801213	1176801214	1
1176801218	1176801222	4
1176801225	1176801560	335
1176801564	1176801892	328
1176801896	1176801897	1
1176801911	1176802089	178
1176802094	1176802206	112
1176802208	1176802386	178
1176802390	1176802395	5
1176802399	1176803521	1122
1176803525	1176804829	1304
1176804831	1176806492	1661
1176806499	1176806500	1
1176806506	1176806508	2
1176806514	1176806515	1
1176806517	1176806689	172
1176806694	1176806698	4
1176806701	1176806705	4
1176806708	1176806709	1
1176806711	1176806722	11
1176806727	1176806793	66
1176806795	1176806798	3
1176806800	1176806953	153
1176806955	1176807197	242
1176807199	1176807416	217
1176807419	1176807525	106
1176807529	1176808005	476
1176808008	1176808060	52
1176808064	1176808105	41
1176808107	1176808205	98
1176808209	1176808211	2
1176808217	1176808221	4
1176808223	1176808224	1
1176808229	1176808244	15
1176808253	1176808328	75
1176808330	1176808332	2
1176808351	1176808358	7
1176808360	1176808473	113
1176808481	1176808678	197
1176808697	1176808819	122
1176808821	1176809826	1005
1176809828	1176810803	975
1176812779	1176816058	3279
1176816060	1176816322	262
1176816324	1176827132	10808
1176827134	1176830165	3031
1176830169	1176830176	7
1176830183	1176830187	4
1176830195	1176830200	5
1176830208	1176830213	5
1176830221	1176830224	3
1176830232	1176830236	4
1176830244	1176830247	3
1176830255	1176830258	3
1176830267	1176830270	3
1176830278	1176830280	2
1176830287	1176830294	7
1176830298	1176830461	163
1176830466	1176830470	4
1176830475	1176830480	5
1176830486	1176830490	4
1176830496	1176835295	4799
1176835298	1176835578	280
1176835581	1176835901	320
1176835903	1176840218	4315
1176840220	1176841143	923
1176841145	1176841152	7
1176841154	1176841628	474
1176841631	1176841982	351
1176846829	1176847067	238
1176847069	1176847620	551
1176848017	1176848286	269
1176848288	1176850439	2151
1176850442	1176852764	2322
1176852766	1176858056	5290
1176858059	1176858685	626
1176860567	1176862953	2386
1176862955	1176862970	15
1176862972	1176863141	169
1176863143	1176863673	530
1176863676	1176864310	634
1176864315	1176864662	347
1176864664	1176865985	1321
1176865987	1176867264	1277
1176867269	1176867290	21
1176867294	1176867296	2
1176867298	1176871104	3806
1176871107	1176871110	3
1176871112	1176871124	12
1176871127	1176875088	3961
1176875090	1176886853	11763
1176889023	1176890563	1540
1176890566	1176890983	417
1176890985	1176891528	543
1176891536	1176893447	1911
1176893455	1176893456	1
1176893460	1176893784	324
1176893787	1176894476	689
1176894478	1176894961	483
1176894963	1176895383	420
1176895388	1176895389	1
1176895393	1176895452	59
1176895456	1176895467	11
1176895469	1176895501	32
1176895504	1176895653	149
1176895656	1176897521	1865
1176897534	1176899136	1602
1176899140	1176899175	35
1176899177	1176900335	1158
1176900337	1176900496	159
1176900498	1176901150	652
1176901152	1176901154	2
1176901159	1176901167	8
1176901169	1176901190	21
1176901192	1176901255	63
1176901262	1176901787	525
1176901789	1176902816	1027
1176907017	1176907279	262
1176907281	1176907493	212
1176907496	1176907499	3
1176907503	1176907505	2
1176907509	1176907560	51
1176907564	1176907831	267
1176907833	1176907837	4
1176907839	1176907843	4
1176907846	1176907921	75
1176907925	1176907967	42
1176907972	1176907996	24
1176908000	1176908038	38
1176908041	1176908092	51
1176908099	1176908235	136
1176908238	1176908282	44
1176908285	1176908541	256
1176908543	1176908550	7
1176908553	1176908611	58
1176908613	1176908666	53
1176908669	1176908674	5
1176908676	1176909256	580
1176909258	1176909754	496
1176909756	1176918301	8545
1176918303	1176918304	1
1176918307	1176922099	3792
1176922101	1176922460	359
1176922523	1176925601	3078
1176925603	1176926960	1357
1176926962	1176926963	1
1176926967	1176932231	5264
1176932237	1176938169	5932
1176938171	1176943733	5562
1176943739	1176944106	367
1176944116	1176944119	3
1176944125	1176944133	8
1176944138	1176944139	1
1176944141	1176944218	77
1176944222	1176944243	21
1176944246	1176944676	430
1176944678	1176944710	32
1176944716	1176945407	691
1176945409	1176945848	439
1176945851	1176945852	1
1176945854	1176945868	14
1176945870	1176946183	313
1176946185	1176946276	91
1176946278	1176946281	3
1176946288	1176946492	204
1176946494	1176946579	85
1176946581	1176946586	5
1176946588	1176946589	1
1176946591	1176946734	143
1176946738	1176946752	14
1176946757	1176946842	85
1176946845	1176946860	15
1176946865	1176946869	4
1176946871	1176946873	2
1176946875	1176946895	20
1176946899	1176946902	3
1176946905	1176946981	76
1176946987	1176946988	1
1176946990	1176946998	8
1176947001	1176947038	37
1176947044	1176947053	9
1176947056	1176947137	81
1176947141	1176947154	13
1176947160	1176947165	5
1176947172	1176947195	23
1176947205	1176947218	13
1176947224	1176947225	1
1176947230	1176947231	1
1176947240	1176947253	13
1176947257	1176947288	31
1176947291	1176947314	23
1176947316	1176947332	16
1176947336	1176947344	8
1176947349	1176947358	9
1176947363	1176947388	25
1176947390	1176947392	2
1176947394	1176947395	1
1176947397	1176947454	57
1176947457	1176947463	6
1176947467	1176947529	62
1176947531	1176947552	21
1176947560	1176947562	2
1176947567	1176947572	5
1176947579	1176947581	2
1176947591	1176947599	8
1176947606	1176947625	19
1176947632	1176947633	1
1176947636	1176947636	0
1176947641	1176947654	13
1176947657	1176947666	9
1176947680	1176947686	6
1176947688	1176947688	0
1176947704	1176947705	1
1176947722	1176947724	2
1176947726	1176947770	44
1176947792	1176947797	5
1176947799	1176947857	58
1176947866	1176947924	58
1176947926	1176947927	1
1176947931	1176947931	0
1176947933	1176947942	9
1176947948	1176947949	1
1176947951	1176947964	13
1176947970	1176947974	4
1176947979	1176948010	31
1176948014	1176948016	2
1176948021	1176948049	28
1176948064	1176948065	1
1176948069	1176948079	10
1176948089	1176948095	6
1176948105	1176948106	1
1176948109	1176948112	3
1176948116	1176948119	3
1176948123	1176948155	32
1176948160	1176948176	16
1176948178	1176948197	19
1176948205	1176948271	66
1176948274	1176948275	1
1176948277	1176948288	11
1176948292	1176948308	16
1176948316	1176948320	4
1176948322	1176948323	1
1176948325	1176948332	7
1176948337	1176948338	1
1176948340	1176948347	7
1176948350	1176948352	2
1176948358	1176948364	6
1176948366	1176948390	24
1176948393	1176948401	8
1176948403	1176948408	5
1176948411	1176948421	10
1176948423	1176948424	1
1176948426	1176948435	9
1176948441	1176948446	5
1176948448	1176948470	22
1176948473	1176948479	6
1176948481	1176948500	19
1176948502	1176948503	1
1176948509	1176948511	2
1176948513	1176948543	30
1176948547	1176948570	23
1176948572	1176948573	1
1176948576	1176948592	16
1176948596	1176948639	43
1176948642	1176948645	3
1176948650	1176948655	5
1176948657	1176948708	51
1176948711	1176948721	10
1176948723	1176948732	9
1176948737	1176948756	19
1176948760	1176948789	29
1176948799	1176948799	0
1176948802	1176948819	17
1176948821	1176948839	18
1176948842	1176948843	1
1176948846	1176948850	4
1176948852	1176948860	8
1176948865	1176948885	20
1176948890	1176948902	12
1176948905	1176948919	14
1176948925	1176948969	44
1176948975	1176949006	31
1176949010	1176949028	18
1176949030	1176949045	15
1176949051	1176949053	2
1176949056	1176949086	30
1176949089	1176949095	6
1176949099	1176949158	59
1176949164	1176949181	17
1176949183	1176949194	11
1176949197	1176949220	23
1176949223	1176949240	17
1176949243	1176949245	2
1176949247	1176949302	55
1176949304	1176949353	49
1176949355	1176949374	19
1176949377	1176949386	9
1176949389	1176949390	1
1176949395	1176949429	34
1176949431	1176949432	1
1176949435	1176949470	35
1176949483	1176949488	5
1176949490	1176949517	27
1176949523	1176949552	29
1176949557	1176949581	24
1176949583	1176949597	14
1176949602	1176949614	12
1176949616	1176949653	37
1176949656	1176949706	50
1176949710	1176949724	14
1176949729	1176949732	3
1176949734	1176949746	12
1176949750	1176949755	5
1176949761	1176949772	11
1176949775	1176949777	2
1176949782	1176949806	24
1176949810	1176949874	64
1176949878	1176949926	48
1176949928	1176950184	256
1176950188	1176950264	76
1176950270	1176950271	1
1176950276	1176950281	5
1176950286	1176950300	14
1176950302	1176950402	100
1176950405	1176950747	342
1176950749	1176950758	9
1176950762	1176950905	143
1176950913	1176950918	5
1176950922	1176951081	159
1176951083	1176951427	344
1176951430	1176951435	5
1176951444	1176951447	3
1176951454	1176951456	2
1176951462	1176951467	5
1176951469	1176951474	5
1176951478	1176951525	47
1176951527	1176951528	1
1176951535	1176951559	24
1176951561	1176951574	13
1176951576	1176951678	102
1176951682	1176951689	7
1176951694	1176951701	7
1176951705	1176951712	7
1176951714	1176951836	122
1176951838	1176951905	67
1176951908	1176951917	9
1176951922	1176951929	7
1176951933	1176951940	7
1176951943	1176951951	8
1176951957	1176951962	5
1176951968	1176951973	5
1176951979	1176951983	4
1176951990	1176951992	2
1176951998	1176952080	82
1176952083	1176952103	20
1176952108	1176952112	4
1176952119	1176952123	4
1176952129	1176952136	7
1176952138	1176952172	34
1176952180	1176952185	5
1176952190	1176952195	5
1176952199	1176952209	10
1176952211	1176952219	8
1176952225	1176952230	5
1176952237	1176952243	6
1176952251	1176952255	4
1176952263	1176952269	6
1176952276	1176952281	5
1176952289	1176952293	4
1176952300	1176952305	5
1176952310	1176952393	83
1176952395	1176952401	6
1176952406	1176952413	7
1176952420	1176952423	3
1176952432	1176952435	3
1176952444	1176952444	0
1176952446	1176952446	0
1176959198	1176959478	280
1176959480	1176959936	456
1176959939	1176959940	1
1176959942	1176960454	512
1176960458	1176960604	146
1176960606	1176960705	99
1176960709	1176960715	6
1176960718	1176960729	11
1176960732	1176960735	3
1176960737	1176960752	15
1176960754	1176960773	19
1176960775	1176960783	8
1176960791	1176960792	1
1176960794	1176960801	7
1176960804	1176960872	68
1176960875	1176960889	14
1176960891	1176960974	83
1176960976	1176960977	1
1176960981	1176961042	61
1176961046	1176961049	3
1176961058	1176961066	8
1176961068	1176961071	3
1176961073	1176961079	6
1176961082	1176961143	61
1176961146	1176961159	13
1176961162	1176961168	6
1176961170	1176961180	10
1176961185	1176961255	70
1176961261	1176961271	10
1176961276	1176961395	119
1176961399	1176961402	3
1176961404	1176961409	5
1176961414	1176961439	25
1176961442	1176961443	1
1176961447	1176961542	95
1176961545	1176961583	38
1176961585	1176961645	60
1176961648	1176961826	178
1176961829	1176962225	396
1176962228	1176962232	4
1176962240	1176962285	45
1176962293	1176962358	65
1176962361	1176962370	9
1176962372	1176962374	2
1176962378	1176962384	6
1176962387	1176962418	31
1176962420	1176962456	36
1176962464	1176962483	19
1176962485	1176962583	98
1176962589	1176962600	11
1176962602	1176962633	31
1176962635	1176962642	7
1176962646	1176962647	1
1176962649	1176962670	21
1176962673	1176962699	26
1176962704	1176962740	36
1176962742	1176962743	1
1176962745	1176962758	13
1176962761	1176962789	28
1176962791	1176962801	10
1176962804	1176962806	2
1176962812	1176962852	40
1176962854	1176962857	3
1176962875	1176962882	7
1176962884	1176962889	5
1176962896	1176962898	2
1176962900	1176962911	11
1176962913	1176963049	136
1176963051	1176963054	3
1176963056	1176963057	1
1176963059	1176963061	2
1176963064	1176963068	4
1176963071	1176963073	2
1176963078	1176963089	11
1176963092	1176963095	3
1176963109	1176963116	7
1176963118	1176963149	31
1176963153	1176963218	65
1176963222	1176963229	7
1176963231	1176963256	25
1176963258	1176963276	18
1176963278	1176963301	23
1176963303	1176963419	116
1176963421	1176963471	50
1176963477	1176963478	1
1176963483	1176963486	3
1176963492	1176963795	303
1176963797	1176967234	3437
1176967236	1176967426	190
1176967432	1176967452	20
1176967456	1176967457	1
1176967461	1176967470	9
1176967473	1176967730	257
1176967732	1176967759	27
1176967761	1176967957	196
1176967963	1176968048	85
1176968050	1176968154	104
1176968158	1176968253	95
1176968256	1176968387	131
1176968389	1176968613	224
1176968618	1176968621	3
1176968624	1176968749	125
1176968751	1176968755	4
1176968757	1176968901	144
1176968908	1176969043	135
1176969046	1176969239	193
1176969242	1176969243	1
1176969245	1176969247	2
1176969249	1176969255	6
1176969268	1176969414	146
1176969416	1176969417	1
1176969419	1176969420	1
1176969426	1176969436	10
1176969440	1176969643	203
1176969645	1176970243	598
1176970246	1176970257	11
1176970259	1176970679	420
1176970681	1176970697	16
1176970703	1176971012	309
1176971014	1176971139	125
1176971142	1176971143	1
1176971145	1176971581	436
1176971583	1176971874	291
1176971880	1176971918	38
1176971920	1176971963	43
1176971966	1176972020	54
1176972028	1176972234	206
1176972237	1176972238	1
1176972240	1176973264	1024
1176973268	1176973269	1
1176973275	1176973290	15
1176973294	1176973481	187
1176973484	1176973741	257
1176973743	1176974034	291
1176974036	1176974049	13
1176974052	1176974146	94
1176974148	1176974151	3
1176974153	1176974215	62
1176974225	1176974724	499
1176974726	1176974831	105
1176974833	1176975840	1007
1176975842	1176976154	312
1176976156	1176981314	5158
1176981316	1176981320	4
1176981324	1176981527	203
1176981530	1176982703	1173
1176982705	1176989908	7203
1176989911	1176993162	3251
1176993165	1176993313	148
1176993315	1176993320	5
1176993322	1176993362	40
1176993364	1176993395	31
1176993397	1176993418	21
1176993420	1176993433	13
1176993436	1176993457	21
1176993459	1176993496	37
1176993500	1176993737	237
1176993740	1176994092	352
1176994094	1176994096	2
1176994098	1176994264	166
1176994266	1176994381	115
1176994384	1176994509	125
1176994511	1176995355	844
1176995357	1176996033	676
1176996035	1176996059	24
1176996064	1176996072	8
1176996074	1176996075	1
1176996079	1176996130	51
1176996132	1176996230	98
1176996232	1177004941	8709
1177004943	1177006622	1679
1177006625	1177007880	1255
1177007884	1177007892	8
1177007894	1177008066	172
1177008074	1177011104	3030
1177011107	1177011108	1
1177011110	1177011190	80
1177011193	1177011217	24
1177011220	1177011615	395
1177011619	1177011626	7
1177011629	1177012019	390
1177012022	1177015375	3353
1177015378	1177015384	6
1177015388	1177018950	3562
1177026931	1177029092	2161
1177029094	1177036570	7476
1177036572	1177036578	6
1177036581	1177036746	165
1177036749	1177036790	41
1177036792	1177036864	72
1177036867	1177036893	26
1177036895	1177036984	89
1177036986	1177037061	75
1177037063	1177037295	232
1177037298	1177040302	3004
1177040304	1177040313	9
1177040316	1177040325	9
1177040327	1177044222	3895
1177044224	1177044248	24
1177044251	1177045035	784
1177045038	1177045225	187
1177045228	1177045364	136
1177045371	1177045501	130
1177045503	1177045895	392
1177045898	1177045912	14
1177045915	1177046435	520
1177046439	1177046592	153
1177046601	1177046602	1
1177046605	1177047078	473
1177047080	1177047085	5
1177047088	1177047104	16
1177047107	1177047108	1
1177047111	1177047112	1
1177047122	1177047125	3
1177047128	1177047374	246
1177047380	1177047406	26
1177047411	1177047418	7
1177047423	1177047524	101
1177047526	1177047964	438
1177047966	1177049130	1164
1177051499	1177064294	12795
1177074904	1177074904	0
1177074907	1177075008	101
1177075010	1177075583	573
1177075585	1177075723	138
1177075725	1177076009	284
1177076012	1177078711	2699
1177078717	1177081344	2627
1177081346	1177081351	5
1177081356	1177082133	777
1177082136	1177083068	932
1177083072	1177083088	16
1177083090	1177083350	260
1177083352	1177083353	1
1177083357	1177083365	8
1177083367	1177083374	7
1177083380	1177083392	12
1177083394	1177083484	90
1177083486	1177083491	5
1177083494	1177083590	96
1177083595	1177083601	6
1177083604	1177083639	35
1177083641	1177083841	200
1177083844	1177083853	9
1177083855	1177084108	253
1177084110	1177084168	58
1177084170	1177084337	167
1177084341	1177084572	231
1177084575	1177084693	118
1177084696	1177084709	13
1177084711	1177084738	27
1177084740	1177084769	29
1177084772	1177084830	58
1177084834	1177084852	18
1177084855	1177084856	1
1177084858	1177085144	286
1177085147	1177085233	86
1177085235	1177085411	176
1177085413	1177086724	1311
1177086727	1177086792	65
1177086794	1177087014	220
1177087017	1177087383	366
1177087386	1177087667	281
1177087669	1177087675	6
1177087677	1177087688	11
1177087690	1177087731	41
1177087733	1177087743	10
1177087745	1177087746	1
1177087751	1177087949	198
1177087954	1177088036	82
1177088046	1177088048	2
1177088050	1177088054	4
1177088056	1177088119	63
1177088122	1177088148	26
1177088150	1177088151	1
1177088159	1177088452	293
1177088455	1177089268	813
1177089271	1177090032	761
1177090034	1177090125	91
1177090127	1177091493	1366
1177091495	1177091614	119
1177091617	1177091630	13
1177091632	1177091965	333
1177091967	1177091968	1
1177091970	1177092785	815
1177092793	1177092797	4
1177092800	1177092802	2
1177092804	1177092813	9
1177092815	1177092985	170
1177092989	1177093140	151
1177093146	1177093154	8
1177093156	1177094318	1162
1177094322	1177094485	163
1177094487	1177094830	343
1177094832	1177095056	224
1177095058	1177095059	1
1177095063	1177095070	7
1177095074	1177095528	454
1177095530	1177098206	2676
1177098209	1177098235	26
1177098237	1177098300	63
1177098302	1177098374	72
1177098376	1177098379	3
1177098381	1177098453	72
1177098456	1177098464	8
1177098466	1177098753	287
1177098755	1177101290	2535
1177101292	1177101728	436
1177101731	1177101740	9
1177101742	1177102231	489
1177102233	1177102353	120
1177102359	1177102384	25
1177102389	1177102402	13
1177102404	1177102411	7
1177102414	1177102434	20
1177102438	1177102453	15
1177102455	1177102792	337
1177102794	1177102803	9
1177102805	1177102940	135
1177102943	1177102969	26
1177102971	1177103002	31
1177103006	1177104135	1129
1177104140	1177104361	221
1177104363	1177104379	16
1177104381	1177104447	66
1177104451	1177104464	13
1177104466	1177104486	20
1177104490	1177104496	6
1177104499	1177104637	138
1177104639	1177104889	250
1177104891	1177105202	311
1177105204	1177105787	583
1177123638	1177130671	7033
1177130673	1177133993	3320
1177133997	1177134195	198
1177134200	1177134311	111
1177134313	1177134315	2
1177134317	1177134325	8
1177134328	1177134546	218
1177134548	1177134562	14
1177134564	1177134856	292
1177134858	1177135181	323
1177135183	1177135706	523
1177135708	1177136039	331
1177136042	1177136331	289
1177136335	1177136408	73
1177136410	1177136631	221
1177136635	1177136682	47
1177136685	1177136686	1
1177136691	1177136886	195
1177136888	1177137017	129
1177137019	1177137020	1
1177137022	1177137024	2
1177137026	1177137027	1
1177137029	1177137043	14
1177137045	1177137077	32
1177137080	1177137297	217
1177137299	1177137492	193
1177137495	1177137503	8
1177137505	1177137506	1
1177137508	1177137838	330
1177137844	1177137846	2
1177137850	1177138178	328
1177138180	1177138576	396
1177138579	1177141122	2543
1177141125	1177141160	35
1177141163	1177141246	83
1177141249	1177141338	89
1177141340	1177141891	551
1177141894	1177142178	284
1177142180	1177144969	2789
1177144971	1177146162	1191
1177146164	1177146735	571
1177146737	1177146759	22
1177146765	1177146830	65
1177146833	1177146954	121
1177146956	1177147074	118
1177147079	1177147100	21
1177147106	1177147261	155
1177147264	1177152500	5236
1177152502	1177153588	1086
1177153590	1177153723	133
1177153726	1177153863	137
1177153868	1177154722	854
1177154727	1177154889	162
1177154891	1177158222	3331
1177158225	1177159498	1273
1177159500	1177160243	743
1177160246	1177160483	237
1177160485	1177164045	3560
1177209928	1177220614	10686
1177220616	1177223289	2673
1177225927	1177237634	11707
1177237636	1177239915	2279
1177239921	1177242619	2698
1177242629	1177242680	51
1177242683	1177242692	9
1177242694	1177244523	1829
1177244530	1177245031	501
1177245042	1177246546	1504
1177246548	1177251961	5413
1177251964	1177251973	9
1177251977	1177252879	902
1177252883	1177252889	6
1177252895	1177252903	8
1177252908	1177252916	8
1177252922	1177252932	10
1177252934	1177252942	8
1177252946	1177252988	42
1177252991	1177252997	6
1177253004	1177253008	4
1177253014	1177253021	7
1177253025	1177253033	8
1177253036	1177254001	965
1177254003	1177254073	70
1177254078	1177254084	6
1177254091	1177254095	4
1177254103	1177254108	5
1177254115	1177254122	7
1177254126	1177254378	252
1177254384	1177254389	5
1177254395	1177254550	155
1177254557	1177254562	5
1177254568	1177256086	1518
1177256089	1177256097	8
1177256103	1177256109	6
1177256116	1177256326	210
1177256328	1177256597	269
1177256603	1177256608	5
1177256615	1177256620	5
1177256625	1177256631	6
1177256637	1177257030	393
1177257032	1177257044	12
1177257047	1177257054	7
1177257059	1177257067	8
1177257072	1177257176	104
1177257180	1177257187	7
1177257193	1177257199	6
1177257204	1177257364	160
1177257368	1177257374	6
1177257380	1177257386	6
1177257392	1177257400	8
1177257403	1177258035	632
1177258038	1177258285	247
1177281675	1177282877	1202
1177282880	1177283418	538
1177283421	1177283429	8
1177283433	1177284291	858
1177284294	1177284301	7
1177284305	1177284766	461
1177284769	1177284966	197
1177284971	1177284975	4
1177284983	1177284987	4
1177284995	1177285002	7
1177285004	1177285812	808
1177285932	1177305537	19605
1177305541	1177305606	65
1177305609	1177305618	9
1177305620	1177319671	14051
1177319673	1177326015	6342
1177326018	1177326032	14
1177326034	1177326830	796
1177326832	1177326840	8
1177326842	1177328151	1309
1177328153	1177328155	2
1177328157	1177329082	925
1177331083	1177332613	1530
1177332616	1177332636	20
1177332639	1177332654	15
1177332657	1177332665	8
1177332668	1177332675	7
1177332677	1177333510	833
1177333513	1177333514	1
1177333516	1177333602	86
1177333604	1177333605	1
1177333608	1177333657	49
1177333660	1177333842	182
1177369166	1177369720	554
1177370097	1177382912	12815
1177382916	1177383468	552
1177383470	1177392010	8540
1177394966	1177395200	234
1177395218	1177406716	11498
1177409568	1177418665	9097
1177434059	1177434204	145
1177434209	1177434212	3
1177434218	1177434225	7
1177434227	1177434237	10
1177434240	1177434247	7
1177434251	1177434265	14
1177434267	1177434273	6
1177434280	1177434285	5
1177434290	1177434297	7
1177434300	1177434559	259
1177434565	1177434570	5
1177434575	1177434585	10
1177434587	1177434641	54
1177434645	1177434652	7
1177434656	1177434728	72
1177434732	1177434789	57
1177434795	1177434801	6
1177434807	1177434813	6
1177434818	1177434945	127
1177434948	1177434955	7
1177434958	1177435020	62
1177435266	1177435812	546
1177435815	1177435824	9
1177435827	1177437983	2156
1177437985	1177438255	270
1177438258	1177438262	4
1177438264	1177438870	606
1177438875	1177438881	6
1177438887	1177438895	8
1177438899	1177438907	8
1177438911	1177439071	160
1177439074	1177439082	8
1177439085	1177439377	292
1177439380	1177439385	5
1177439392	1177439396	4
1177439402	1177439422	20
1177439426	1177441139	1713
1177441143	1177442739	1596
1177442741	1177442748	7
1177442755	1177442761	6
1177442766	1177442774	8
1177442779	1177442786	7
1177442788	1177442811	23
1177442816	1177444368	1552
1177444371	1177444380	9
1177444387	1177444392	5
1177444398	1177444403	5
1177444409	1177444414	5
1177444420	1177444430	10
1177444433	1177444441	8
1177444443	1177444453	10
1177444456	1177444464	8
1177444468	1177444475	7
1177444480	1177444487	7
1177444491	1177444499	8
1177444505	1177444512	7
1177444515	1177445005	490
1177445009	1177445016	7
1177445023	1177445027	4
1177445035	1177445039	4
1177445047	1177445053	6
1177445057	1177445115	58
1177445121	1177445129	8
1177445135	1177445141	6
1177445148	1177445152	4
1177445159	1177445165	6
1177445171	1177445510	339
1177445514	1177445713	199
1177445715	1177445723	8
1177445726	1177445737	11
1177445740	1177445749	9
1177445754	1177445761	7
1177445766	1177445773	7
1177445777	1177446648	871
1177446652	1177446660	8
1177446663	1177446712	49
1177446714	1177446721	7
1177446727	1177446736	9
1177446742	1177446749	7
1177446755	1177446761	6
1177446765	1177446794	29
1177446799	1177446805	6
1177446810	1177446816	6
1177446820	1177446827	7
1177446831	1177446862	31
1177446865	1177446899	34
1177446905	1177446912	7
1177446917	1177447118	201
1177447120	1177447329	209
1177447331	1177447335	4
1177520517	1177520707	190
1177520710	1177520716	6
1177520720	1177520802	82
1177520806	1177521158	352
1177521162	1177521353	191
1177521355	1177521588	233
1177521591	1177522113	522
1177522116	1177522331	215
1177522333	1177522343	10
1177522345	1177522361	16
1177522363	1177522521	158
1177522524	1177522567	43
1177522569	1177522592	23
1177522597	1177522603	6
1177522608	1177522615	7
1177522619	1177522649	30
1177522654	1177522905	251
1177522910	1177522916	6
1177522922	1177522942	20
1177522945	1177523263	318
1177523267	1177523406	139
1177523412	1177523417	5
1177523423	1177523430	7
1177523432	1177523944	512
1177523949	1177523956	7
1177523960	1177524124	164
1177524127	1177524135	8
1177524140	1177524222	82
1177524225	1177524263	38
1177524268	1177524527	259
1177524533	1177524538	5
1177524545	1177524550	5
1177524555	1177524614	59
1177524620	1177524626	6
1177524632	1177524637	5
1177524646	1177524649	3
1177524657	1177524706	49
1177524708	1177524715	7
1177524718	1177524726	8
1177524728	1177524738	10
1177524744	1177524750	6
1177524757	1177524760	3
1177524767	1177524770	3
1177524777	1177524822	45
1177524826	1177524858	32
1177524864	1177524868	4
1177524874	1177524883	9
1177524885	1177524916	31
1177524919	1177524926	7
1177524931	1177524939	8
1177524943	1177525031	88
1177525036	1177525041	5
1177525049	1177525053	4
1177525062	1177525065	3
1177525073	1177525077	4
1177525082	1177525168	86
1177525170	1177525178	8
1177525183	1177525188	5
1177525194	1177525201	7
1177525207	1177525213	6
1177525217	1177525513	296
1177525515	1177525821	306
1177525824	1177525830	6
1177525837	1177525841	4
1177525849	1177525856	7
1177525862	1177526117	255
1177526120	1177526244	124
1177526249	1177526280	31
1177526284	1177526288	4
1177526295	1177526299	4
1177526305	1177526462	157
1177526464	1177526473	9
1177526477	1177526736	259
1177526740	1177526750	10
1177526752	1177527238	486
1177527242	1177527250	8
1177527255	1177527319	64
1177527324	1177527330	6
1177527335	1177527341	6
1177527346	1177527352	6
1177527357	1177527460	103
1177527463	1177527925	462
1177527928	1177527988	60
1177527992	1177527996	4
1177528001	1177528007	6
1177528015	1177528018	3
1177528026	1177528029	3
1177528037	1177528061	24
1177528064	1177528071	7
1177528074	1177528123	49
1177528126	1177528174	48
1177528178	1177528286	108
1177528289	1177528297	8
1177528299	1177528318	19
1177528325	1177528329	4
1177528337	1177528340	3
1177528350	1177528352	2
1177528360	1177528364	4
1177528369	1177528382	13
1177528385	1177528392	7
1177528396	1177528416	20
1177528421	1177528426	5
1177528432	1177528439	7
1177528444	1177528456	12
1177528462	1177528469	7
1177528475	1177528516	41
1177528518	1177528564	46
1177528566	1177528641	75
1177528645	1177528652	7
1177528656	1177528661	5
1177528667	1177528672	5
1177528679	1177528684	5
1177528691	1177528696	5
1177528703	1177528712	9
1177528716	1177528753	37
1177528756	1177528763	7
