# m1 m2 mc q a1z a2z Mf af
3.813533153717287405e+01 2.032025086662829239e+01 2.399875746062911119e+01 5.328457901780894179e-01 -8.050556112081251880e-01 4.595242118864285574e-01 5.662122683102266762e+01 4.139166000257064049e-01
3.189329930570701066e+01 2.467792219074645743e+01 2.438291991521683144e+01 7.737651082818695070e-01 -7.268848654199725479e-01 -5.165792147193112860e-02 5.448395785400576585e+01 5.151647442998884552e-01
4.584586215866136172e+01 1.885967524584795285e+01 2.511379373380700741e+01 4.113713726350964883e-01 -3.449543902895063630e-01 4.184214418482785081e-01 6.273559544174467817e+01 4.746481920988910308e-01
4.750774128042887412e+01 1.859218972030363304e+01 2.532892475553139988e+01 3.913507403047765676e-01 -7.028070304755289210e-02 -1.496024180001479520e-01 6.401982830740375618e+01 5.421942285944113538e-01
7.653144713598203452e+01 1.109602092770375137e+01 2.338170963587278806e+01 1.449864250964469914e-01 2.081859258447840977e-01 -3.096145010496436090e-01 8.638277466833046958e+01 4.768939873247539651e-01
4.239983758874826236e+01 2.135577567628366324e+01 2.589548447035344481e+01 5.036758839366614060e-01 -4.568986157455463132e-02 -4.039827809428032102e-01 6.142107612093963098e+01 5.849332559137714327e-01
3.543260875973538049e+01 2.353114464429163633e+01 2.503287237007569033e+01 6.641098543958120493e-01 -6.707737946656953110e-01 2.449979305979376742e-01 5.678776200746800384e+01 5.176143237585282275e-01
4.111106150860076980e+01 2.254855105361945888e+01 2.627081826100262774e+01 5.484789306377340079e-01 -9.018834196327396580e-02 -2.506411239871120800e-01 6.121842889103605501e+01 5.940926616384940573e-01
4.853804926799227815e+01 1.564804039647485290e+01 2.327218616451001409e+01 3.223870887368712190e-01 -1.176904507921693599e-01 -7.059413646875158932e-01 6.255060764552746377e+01 4.564988421552786391e-01
3.725906135692989807e+01 2.420398989964558112e+01 2.602246903372786235e+01 6.496135173073496194e-01 -3.185607102660860113e-01 -2.912855680812853273e-02 5.903190422194978737e+01 5.777383482626397004e-01
4.047181843617020292e+01 2.054283749848274354e+01 2.481995878366761588e+01 5.075837531461975249e-01 -4.366994220911496472e-01 1.691922539566418082e-01 5.895942725445940624e+01 4.962445632744051371e-01
3.558909314440100502e+01 2.357935891089997682e+01 2.511257850352826182e+01 6.625445277638258856e-01 -7.060670527897645599e-01 2.757681899857914454e-01 5.700491160612540398e+01 5.105861241568139253e-01
6.240708458794502178e+01 1.322036153022652094e+01 2.366739444076717902e+01 2.118407167634338839e-01 1.228158745983499722e-01 -7.364797468236545797e-01 7.412116393505451128e+01 4.885533252311652364e-01
7.520938711223438133e+01 1.224975896853792179e+01 2.456284735103806227e+01 1.628753994532318450e-01 2.935219256647242370e-01 -7.602243101117543977e-01 8.597166922561841318e+01 5.467621026613735946e-01
6.148963642172292765e+01 1.359764225550467032e+01 2.389164476149491989e+01 2.211371386593680433e-01 -1.042163540116717718e-01 9.633007062759755268e-01 7.366449132967504454e+01 4.012790431727454310e-01
5.021059508331616428e+01 1.563618116968751970e+01 2.361830539368499160e+01 3.114119867279379616e-01 -4.432819392751090500e-03 -9.288396403517233946e-01 6.413872355832351957e+01 4.940401859701627485e-01
4.018400615282187971e+01 2.138484747541469133e+01 2.527105772301172237e+01 5.321731087260687110e-01 -7.174437737209340415e-01 8.028465296805467055e-01 5.945689514952969290e+01 4.652044530754659291e-01
3.027246930035008887e+01 2.548593999501299123e+01 2.416278708924605567e+01 8.418850719494579415e-01 -5.950330069590191728e-01 -3.435932427207177287e-01 5.367094206004545498e+01 5.222010532684443485e-01
4.781920381561384659e+01 1.739847854410592731e+01 2.450163666593069323e+01 3.638387333087508835e-01 -1.360826955416018225e-01 -1.870658532289058706e-01 6.334235365126079387e+01 4.966921785003423628e-01
3.825052668694393532e+01 2.204749439628103858e+01 2.509212164955435753e+01 5.763971455014373912e-01 -7.168657549075016511e-02 -6.706999542968048456e-01 5.805517336851272603e+01 5.744538781482971812e-01
8.480311141352075310e+01 1.093680873724076008e+01 2.421936934342957315e+01 1.289670691905418498e-01 2.545006235741452683e-01 8.009460032641392280e-01 9.450330540857474659e+01 4.984901054859871006e-01
4.215413312927873335e+01 1.881366979258428529e+01 2.413059880057074835e+01 4.463066464891195517e-01 -3.280664502254742598e-01 -1.536419790916353501e-01 5.907703090547557423e+01 4.773224949113227811e-01
3.544438431518710786e+01 2.568622447314668378e+01 2.619973400178035305e+01 7.246909480704598616e-01 -8.793335101914863117e-01 7.824490184302795859e-01 5.866153114039458671e+01 5.512892432286967681e-01
5.439399956985646156e+01 1.645733523810049093e+01 2.518121599757349216e+01 3.025579175689198097e-01 -1.486698486375594708e-01 5.283472384938562305e-01 6.906331501161865560e+01 4.639828810806238546e-01
3.193087109436247317e+01 2.548288501357316349e+01 2.480118458510249013e+01 7.980641974428399621e-01 -9.416552422125750166e-01 3.345300174357353495e-01 5.527502202839426815e+01 5.225056241910150945e-01
3.111679485021487679e+01 2.544081000762656330e+01 2.446905926847950852e+01 8.175909546625712565e-01 -7.353806218890834856e-02 -8.928348090442450591e-01 5.440894906789159080e+01 5.553204015349473277e-01
3.170420620902136122e+01 2.353849993696413989e+01 2.372916253143848309e+01 7.424409172012738090e-01 -4.851875442199755084e-01 -5.678261917060308805e-01 5.325696024847664489e+01 5.036232346793031445e-01
3.795414448356648762e+01 2.384265316952803815e+01 2.604804171071592833e+01 6.281963009297050204e-01 -7.752349674885263831e-01 8.138704743364095773e-01 5.943252756546970517e+01 5.205722186164123411e-01
3.889071505040405441e+01 2.139221481517056489e+01 2.488984185526210169e+01 5.500596938741117992e-01 -6.640659880938253323e-01 5.002641831724718990e-01 5.822386143070750819e+01 4.742950658504053174e-01
3.962433928059046906e+01 2.145693151935408594e+01 2.514989501243585934e+01 5.415088783540806805e-01 -5.657334983581486787e-01 3.857683145415152226e-01 5.897470419794993290e+01 4.908483850377363678e-01
2.918925012965783949e+01 2.863038664151558521e+01 2.516604789973924028e+01 9.808537908421833817e-01 -8.184432428865016929e-02 -6.494937683313147803e-01 5.549693776746953233e+01 5.726259780031147661e-01
5.385416214219685571e+01 1.562520781318394469e+01 2.435879896105905829e+01 2.901392797074263674e-01 -9.486734218289297194e-02 8.988415635707902585e-02 6.778353880612228011e+01 4.649734820255341794e-01
6.965308396728576668e+01 1.337838640246071975e+01 2.498951949588988697e+01 1.920717022198787094e-01 3.034938321491530977e-01 -8.430970337359108280e-01 8.135136494486555137e+01 5.759756088133978214e-01
2.822048120888397449e+01 2.604393825400550710e+01 2.359715313754863431e+01 9.228736413540220562e-01 -8.565859460287457150e-01 -2.987324771870057960e-01 5.233591620601514194e+01 4.901570822766914137e-01
7.002088092780820716e+01 1.304891818643109858e+01 2.469406659746374544e+01 1.863575266909963946e-01 2.173122780131108434e-01 -3.037532940545925597e-01 8.151926094587129512e+01 5.273475583053742755e-01
3.287417003974746876e+01 2.582707957532153387e+01 2.532961503845685414e+01 7.856344219213612368e-01 -9.696826011580047533e-01 5.723316386165043790e-01 5.642517178000932887e+01 5.394201250960115601e-01
3.740876501059494075e+01 2.397846803893090595e+01 2.594545376952800808e+01 6.409852886653624182e-01 -7.911766977827212610e-01 8.041644860285833696e-01 5.902285928396354819e+01 5.239723150712356503e-01
5.341066662288083933e+01 1.484269316602697941e+01 2.358628912866358007e+01 2.778975456499629404e-01 2.225642039909396172e-02 -8.737248706405974508e-01 6.661252204910884700e+01 4.858460917687286162e-01
7.574910536617740320e+01 1.352865873376702233e+01 2.607538255630139901e+01 1.785982642087767802e-01 3.551250125279626912e-01 -5.497408199113706928e-01 8.752463867196441072e+01 6.010355829801672378e-01
4.282529163683173579e+01 2.134015785378695185e+01 2.600629746980479950e+01 4.983073561940072893e-01 -2.044686847254205686e-01 6.849725144694457021e-03 6.187054228844350945e+01 5.568807695313441330e-01
3.080785483703321503e+01 2.608512709681928854e+01 2.466158075021080975e+01 8.467037784618202112e-01 -8.836913394861670712e-01 1.682830417895695707e-01 5.475069910124379646e+01 5.317619396176913593e-01
4.193977550831694145e+01 2.083241887770099865e+01 2.542529603768746682e+01 4.967222314666369654e-01 -3.687951604088776092e-01 2.036598864924752117e-01 6.062547973764027631e+01 5.141682211849201156e-01
9.851910628849826423e+01 9.497750547335805038e+00 2.376766000686313163e+01 9.640516347684968679e-02 4.251882577791390450e-01 -8.369046796865741156e-01 1.068684271050145043e+02 5.716440626714361928e-01
4.188585845772180960e+01 2.167935375877112492e+01 2.595519831482879169e+01 5.175816983828454010e-01 -4.448215803229662590e-01 5.357219330664197976e-01 6.129867123856317335e+01 5.233161859104877855e-01
3.958391504142193185e+01 2.186587580211221038e+01 2.539026840411886710e+01 5.523929550483075435e-01 -6.160471418951445344e-01 5.794008699164187037e-01 5.927916990739515768e+01 4.963024184581968368e-01
3.071628572942186253e+01 2.682532303914410221e+01 2.497766264856969087e+01 8.733257424236431365e-01 1.218756946248414075e-01 -9.938948595139016629e-01 5.530753670496631713e+01 5.721479573863190726e-01
4.376663111571670584e+01 2.088248335388360744e+01 2.596824748104751279e+01 4.771325281736079615e-01 -8.346979405930248647e-03 -4.050497941074508446e-01 6.231620211555441102e+01 5.891451545048289606e-01
5.146268663485233219e+01 1.602825953966314287e+01 2.420907463809105309e+01 3.114539987659378228e-01 -3.369857159924551926e-01 7.743975820513960828e-01 6.585858007394385538e+01 3.928342808237093031e-01
4.116482141734871192e+01 2.014747152676725150e+01 2.475931129612302684e+01 4.894342021431968837e-01 -3.425577759883216000e-01 -3.558334869349146640e-02 5.927050392679639401e+01 5.041629206670130703e-01
3.353107689714127559e+01 2.553667987508336523e+01 2.542711368293119634e+01 7.615824553866481494e-01 -9.820987067578205165e-01 5.761829728419467500e-01 5.682668975969792058e+01 5.248998888621017045e-01
3.839947515835684300e+01 2.285873860646646705e+01 2.562085768746842618e+01 5.952877874553902382e-01 -5.222585944030831984e-01 3.322379109305013678e-01 5.898832516931784653e+01 5.311017023037323259e-01
3.584328083880082971e+01 2.398459286381431710e+01 2.542279818180068673e+01 6.691517155385696691e-01 -8.991006268168422189e-01 7.067404739841354200e-01 5.759746137570678570e+01 5.050156071619491538e-01
5.202651754408491769e+01 1.632105135301154775e+01 2.457192146462551818e+01 3.137063967270503628e-01 -2.491200137650246560e-01 5.997344606781943588e-01 6.663519271979595260e+01 4.307937907964314306e-01
3.206504703515651045e+01 2.456209312459589356e+01 2.438784505643080536e+01 7.660083298073978586e-01 -8.021490674078057825e-01 6.355623999460648099e-02 5.455961338541914785e+01 5.089859058370049816e-01
3.658441902091989562e+01 2.147362571829928157e+01 2.422972270496656932e+01 5.869609602388415892e-01 -7.105376315387921249e-01 2.201904552347022093e-01 5.610480515736556839e+01 4.632593555467997004e-01
7.059213894057802463e+01 1.293295657325291970e+01 2.465523237544027069e+01 1.832067531505091051e-01 2.760617185401059159e-01 -7.667778825457112202e-01 8.194114596735720113e+01 5.535706114890529550e-01
3.688273718404622770e+01 2.287530551627403597e+01 2.514402242647056340e+01 6.202171330757100254e-01 -7.557795893158277822e-01 5.459446871064422835e-01 5.759781786918812685e+01 4.976687608073069868e-01
4.009839174921761185e+01 2.096874089452096968e+01 2.498377608555013296e+01 5.229322169742657289e-01 -5.028542640321881363e-01 2.915115616542264809e-01 5.898863984080811207e+01 4.923424280528551078e-01
4.689077158913681131e+01 1.764720522716740803e+01 2.447343445605567425e+01 3.763470855586376618e-01 -5.027821772365542730e-01 9.059051553437165172e-01 6.275588773104124840e+01 3.994916444296511826e-01
6.176721125456323591e+01 1.503963066893147449e+01 2.533477883074518289e+01 2.434889055772349875e-01 1.680810663540336924e-01 -3.390645178892196521e-01 7.499737088581667876e+01 5.478835423056920284e-01
3.283116965038303903e+01 2.392478061827009839e+01 2.433763153675802471e+01 7.287215433700202638e-01 -7.547006566606655475e-01 3.048435530214767264e-02 5.470443912002869524e+01 5.026159779178580589e-01
3.163705979708948135e+01 2.540672580333139763e+01 2.465160622051812922e+01 8.030684888634544993e-01 -1.554089170492188587e-01 -7.409542898098910868e-01 5.484330807181242307e+01 5.587568434889187419e-01
4.114678093865114050e+01 1.916632170590806084e+01 2.410140988740643664e+01 4.658036733051993394e-01 -4.834319055881525218e-01 5.525405049931642054e-02 5.846272184114329207e+01 4.462152956063020759e-01
3.634633317872784630e+01 2.454864076208533419e+01 2.590457924042591031e+01 6.754090059476134389e-01 -5.310843661625436196e-01 2.492831097378390426e-01 5.850919435159512005e+01 5.584784052533017240e-01
3.545531885120941951e+01 2.247685981167411740e+01 2.444928973046271636e+01 6.339488838331912568e-01 -4.910791451435906896e-01 -1.693529622104329446e-01 5.584343988514866908e+01 5.147371796360125096e-01
3.037886205081622037e+01 2.540389884288185129e+01 2.416479553722063400e+01 8.362360249171775228e-01 -7.996085284354955691e-01 -1.410425128874559508e-01 5.375430178364261735e+01 5.056871335634178788e-01
7.389648735134120727e+01 1.210402789926558498e+01 2.421207529831135474e+01 1.637970671287381497e-01 1.625378511737012865e-01 3.542959308234426286e-01 8.464197597026375774e+01 4.772700859785218852e-01
4.182314101310199561e+01 2.005974347075901676e+01 2.488462513533074016e+01 4.796326384112296060e-01 -3.368790023322313365e-01 -1.327422532990452098e-03 5.983857286570358980e+01 5.026081424294153166e-01
4.565935350386024538e+01 1.851098636202063830e+01 2.481468253209413888e+01 4.054149903908655928e-01 -1.083834622175647577e-01 -4.311094470512074617e-01 6.217853054515599354e+01 5.223947066522400817e-01
5.085400025690317705e+01 1.634573493355760831e+01 2.434244690537787292e+01 3.214247620832690888e-01 -3.361711815103622936e-01 7.401112411910861777e-01 6.552526242525082978e+01 4.037763857096866582e-01
3.302069088268015662e+01 2.567480434541828771e+01 2.530783677569048251e+01 7.775368612558347658e-01 -8.014785635578952627e-02 -7.021494396212755174e-01 5.636760717455794634e+01 5.801189117019727171e-01
2.760686190497899162e+01 2.742805304042326497e+01 2.395518637875023060e+01 9.935230282539473379e-01 -3.027497057720461848e-01 -7.308696427425234177e-01 5.298221394972072318e+01 5.217566267183528783e-01
5.205319602432528825e+01 1.596904699458851518e+01 2.428318506364816898e+01 3.067832182124979323e-01 -2.793122708847395885e-01 6.017211539054478919e-01 6.637750347077883362e+01 4.091178903201157513e-01
6.811810245877187242e+01 1.263172261656266038e+01 2.395558357427706397e+01 1.854385568683147856e-01 8.374303706397400252e-03 8.900051274959782655e-01 7.941118206717945327e+01 4.165269295153513629e-01
8.983199947265850938e+01 1.008220311582220496e+01 2.367371744992518856e+01 1.122339831575367430e-01 3.070260588193047813e-01 1.861503407371208896e-01 9.876887174730372010e+01 5.092173385132877650e-01
6.628772740249303297e+01 1.404371945285749490e+01 2.514039212276109936e+01 2.118600230112779592e-01 2.821862347262022452e-01 -8.152389708477298935e-01 7.856861288349605843e+01 5.782782470108303041e-01
2.977706813500958560e+01 2.853783939159056970e+01 2.537615954958703668e+01 9.583831175789255807e-01 -1.859716564723209453e-01 -4.837254746350647672e-01 5.592467081919016181e+01 5.830908465001276575e-01
4.950761202166022912e+01 1.816448977570845713e+01 2.548327121000376394e+01 3.669029677246653520e-01 -4.775885401210844261e-02 -5.745193944267765890e-02 6.561259763473637463e+01 5.404644880412844410e-01
3.280744132451680173e+01 2.729612191493803053e+01 2.602938709290321384e+01 8.320100810342623276e-01 -4.788676605517435125e-01 2.399735867356672658e-02 5.760610106631595784e+01 5.912191121649855718e-01
5.463407972090056575e+01 1.766773798153078090e+01 2.623958161407793455e+01 3.233830984577176215e-01 -1.157917856723698485e-01 8.455852861359853812e-01 7.028932653806430153e+01 5.090829403400197739e-01
5.389527496356892300e+01 1.562125428268266703e+01 2.436364933661832310e+01 2.898445975689337706e-01 -9.202944610731927932e-02 1.104357095392963783e-01 6.781758407328850069e+01 4.666517692290778618e-01
6.505737579730040920e+01 1.251996038134593903e+01 2.336644939140775179e+01 1.924449031014476008e-01 1.146609262793862362e-02 2.580336479395741733e-01 7.624578051726790306e+01 4.182745306231359095e-01
8.488948630648629035e+01 1.053649426236319542e+01 2.371355676148389691e+01 1.241201321954296666e-01 2.466994987678370332e-01 4.713471867228961054e-01 9.425346969948522258e+01 4.838185541524878119e-01
2.823057082861974720e+01 2.735176781767980358e+01 2.418998914018511570e+01 9.688705192581856807e-01 -7.134571761017125535e-01 -2.793372374086089405e-01 5.349664891042333181e+01 5.249911448630734112e-01
8.000767253955849867e+01 1.133547113022219222e+01 2.412167914166359850e+01 1.416798010792971463e-01 3.148398406667773930e-01 -8.060282425186475752e-01 8.998342557151168819e+01 5.400606115106825200e-01
4.373868043264003802e+01 2.038866447692182504e+01 2.562972943644203738e+01 4.661472242703225688e-01 -2.990814101990062479e-01 2.941597278639800361e-01 6.195414276272383347e+01 5.243039290574947886e-01
9.715060200615830865e+01 9.569652515723651831e+00 2.373316334026565855e+01 9.850327551358907530e-02 4.011415007603104099e-01 -7.686248785885412271e-01 1.055824895524884397e+02 5.562594270235740046e-01
4.110747925251743595e+01 2.184130943335573605e+01 2.582987088531492859e+01 5.313220326449028530e-01 -1.527220590870620731e-01 -2.397082020841843630e-01 6.062876700037606525e+01 5.706037422440183304e-01
5.929832317846872769e+01 1.354813060747639142e+01 2.346774656267959003e+01 2.284740930481442278e-01 -1.509693337383166967e-01 7.580269491920408331e-01 7.145738501012669985e+01 3.811336258040178837e-01
3.549845122106695072e+01 2.229155112130712979e+01 2.435786809813165732e+01 6.279584138047679120e-01 -9.281280117426006226e-01 5.484261839862417665e-01 5.582102181002282038e+01 4.550317111400652426e-01
6.785674967694706083e+01 1.222475600750870228e+01 2.347434622873992183e+01 1.801553429203198720e-01 6.233020028563962533e-02 2.528222003584856825e-01 7.876281156227554447e+01 4.334377237523370230e-01
6.121199228408482185e+01 1.299090986725897956e+01 2.323814580943160735e+01 2.122281824608513723e-01 -1.020204604636218704e-01 6.220696728855279467e-01 7.286636305795836677e+01 3.839102792648479978e-01
6.777472891615369122e+01 1.373197421356146286e+01 2.506350447966746486e+01 2.026120123704180653e-01 2.291278768977113578e-01 -3.815520167902597404e-01 7.983945242798309039e+01 5.478915525143622789e-01
3.751561804094897923e+01 2.388690894810616427e+01 2.592901308254919712e+01 6.367190571679551825e-01 -8.292249007898839785e-01 8.007155250579669481e-01 5.908292964758292953e+01 5.106308404229279452e-01
8.119249709408467197e+01 1.122217243389397900e+01 2.413278916023119081e+01 1.382168652959384902e-01 2.116759669857386228e-01 6.293585271200323739e-01 9.116353276057748189e+01 4.798179259771572225e-01
7.697206202480786885e+01 1.238031817938102286e+01 2.495845692895431256e+01 1.608417113132669107e-01 2.359092960983140141e-01 1.850400725438831606e-01 8.790086089190616292e+01 5.188847226261493750e-01
4.055932411962746187e+01 2.043374315241104711e+01 2.477462495977198031e+01 5.037989068097600276e-01 -4.006697957174477909e-02 -7.520112750845239225e-01 5.884962919833336059e+01 5.647196619541290374e-01
5.280968285113362271e+01 1.850263392308226429e+01 2.650546088208094275e+01 3.503644203893392928e-01 -8.994891758971491902e-02 6.476401156554270067e-01 6.917083597548753460e+01 5.372238230746081422e-01
6.703421751608200907e+01 1.228999374818523727e+01 2.342220464775122224e+01 1.833391095411351090e-01 4.616765624279705466e-02 2.615975190143864926e-01 7.800549075793753673e+01 4.276926257957728295e-01
6.608777251586133161e+01 1.338304006821770287e+01 2.443228044354408368e+01 2.025040269742140187e-01 1.471636376691325132e-01 -9.412775702570640168e-02 7.792100732203931557e+01 5.047058690353517507e-01
7.929934637610399761e+01 1.236703465226166010e+01 2.526266098439566221e+01 1.559538031197232333e-01 3.314917349513981093e-01 -4.684617348794969383e-01 9.013036889279881336e+01 5.681679919275169910e-01
3.665166466863318817e+01 2.436605421248707515e+01 2.590813508727145731e+01 6.648007514196143664e-01 -8.102692367256218997e-01 7.404799528072276704e-01 5.865831091188101709e+01 5.283778905269541637e-01
2.855755489416450388e+01 2.780394566198288331e+01 2.453013630275902202e+01 9.736108628706299228e-01 -5.613489469212007421e-02 -8.562767500091328365e-01 5.421583624917036559e+01 5.443736403298098381e-01
3.499055744598852868e+01 2.610869597153049426e+01 2.625635555144904743e+01 7.461640475957523888e-01 -8.490180168869574384e-01 6.976998259116172774e-01 5.861552659094931528e+01 5.608460137691276826e-01
6.510129909586156316e+01 1.491429628257399465e+01 2.580361328837971158e+01 2.290936815348756095e-01 2.862793848022621712e-01 -7.679200186057928423e-01 7.811909075867589536e+01 5.927629651661688870e-01
4.278937889160114594e+01 2.069821586220281873e+01 2.557546637123646960e+01 4.837232135254372345e-01 -2.700091891136854327e-01 1.328343304560795080e-01 6.128939170087776489e+01 5.353746856078200889e-01
3.325989352165623814e+01 2.298049548117774421e+01 2.398603607270906224e+01 6.909371332236721175e-01 -9.398956468021907318e-01 2.447939903954714502e-01 5.433030283225048862e+01 4.618565438304273463e-01
4.723378595489701581e+01 1.843608858885763979e+01 2.514662403834571691e+01 3.903157076263597536e-01 -1.246360699461710742e-01 -1.755247499369192443e-01 6.366186576532178520e+01 5.189736503890304276e-01
5.158256030248457336e+01 1.825956359646954397e+01 2.603589344006338635e+01 3.539871516534637275e-01 2.601917093131810299e-01 -9.601924837696319548e-01 6.756269923548136092e+01 6.287265395164703952e-01
2.947081419318496742e+01 2.593259227169377823e+01 2.405667195730179841e+01 8.799414940388925466e-01 -4.821908145850046234e-01 -5.617371066549723402e-01 5.334159908050273202e+01 5.183075754660626533e-01
3.866074780959463908e+01 2.340755400868431479e+01 2.602566276386207633e+01 6.054604562738215012e-01 -5.465843516459304441e-01 4.446288421743071484e-01 5.972325127265952460e+01 5.386727263599322413e-01
5.264293169835502795e+01 1.538661540674034356e+01 2.390839286347624437e+01 2.922826466980588123e-01 -1.944754766987666084e-01 1.852876566716890050e-01 6.643090798564153943e+01 4.214959677661144211e-01
6.114549201836192083e+01 1.283777079008350697e+01 2.307202643742182246e+01 2.099544932311336876e-01 4.944590599625098282e-02 -5.158536702583196298e-01 7.257791693182932136e+01 4.482918617794135474e-01
4.641914009429087429e+01 1.639541769922188053e+01 2.340128385193992600e+01 3.532038220854152311e-01 -5.379790550088090484e-01 6.815878633601796244e-01 6.124151320257325892e+01 3.488246678156435299e-01
6.344420427050665268e+01 1.313178794328982590e+01 2.374712087657727722e+01 2.069816793240861763e-01 1.455087548106018536e-01 -7.740765806871624521e-01 7.506586961547924375e+01 4.965796540104066570e-01
7.499368896937528461e+01 1.164011023208258067e+01 2.382602615404208279e+01 1.552145306098487998e-01 2.407592014360427912e-01 -6.417171067001005147e-01 8.528216217664721910e+01 5.064905108888149154e-01
4.604783925180074533e+01 1.962538914162501058e+01 2.571217685624642968e+01 4.261956578311660859e-01 -2.659369602266476243e-02 -3.302729041240396457e-01 6.346538027325786402e+01 5.678935476370531310e-01
9.218028992715895242e+01 9.985475638294214917e+00 2.379814010482780162e+01 1.083254961140256573e-01 3.875152162171048298e-01 -8.429298136483800441e-01 1.009677665396411470e+02 5.564242256009647170e-01
4.532106036716469077e+01 1.844555658885688132e+01 2.468291347236980116e+01 4.069974629768541297e-01 -3.476626389329353639e-01 3.047536504635287025e-01 6.186440907548031731e+01 4.648036377172243827e-01
5.463813907474328602e+01 1.748542938470032837e+01 2.609082905177330503e+01 3.200224180545534480e-01 -1.657087202777344781e-01 9.798558774035134311e-01 7.016526796478487427e+01 4.875716187285651371e-01
7.167630530381040899e+01 1.187049417561734721e+01 2.363309944623488690e+01 1.656125287890124476e-01 8.556733114344014512e-02 5.354246803186255566e-01 8.227145474567785755e+01 4.325303406651101468e-01
3.325693348989013032e+01 2.111896720103501224e+01 2.295364358526186166e+01 6.350244891777236944e-01 -6.529323899115434537e-01 -4.812371523075023583e-01 5.260026724296815814e+01 4.431401961818293711e-01
5.581028414652677583e+01 1.404418233139463190e+01 2.331780035924921890e+01 2.516414769457617773e-01 -2.300571460204393348e-01 7.239790668081885761e-01 6.843608381380150263e+01 3.689311787773033591e-01
7.250210700584410972e+01 1.327926126672131879e+01 2.531839273466418661e+01 1.831569014353049141e-01 2.688104775488167064e-01 -1.948780658884498862e-01 8.415058275938991983e+01 5.571308409266166883e-01
3.190899545180431929e+01 2.626364680262274831e+01 2.517776286068989222e+01 8.230797124996189762e-01 -8.210243605527405286e-01 2.171188190562111375e-01 5.593311719368618640e+01 5.431705998676242819e-01
5.811070889370957815e+01 1.482373658549474094e+01 2.446480623485785344e+01 2.550947470389471339e-01 8.081718591295677934e-02 -4.009622503848197517e-01 7.123049691020760577e+01 5.098411381478299420e-01
8.840864259279116766e+01 1.114597860817183239e+01 2.492042655950947605e+01 1.260734050573543708e-01 3.634038646707032361e-01 -2.843723583137995337e-01 9.819511072135333052e+01 5.619880866630888594e-01
9.588412511515197423e+01 9.136393992592738655e+00 2.297513572091369838e+01 9.528578356031712493e-02 3.727239503152970368e-01 -8.667089936535938843e-01 1.039691523954074910e+02 5.306400642379098809e-01
7.480010969649165986e+01 1.174656131684681171e+01 2.392421614243896855e+01 1.570393594943853277e-01 1.486560058003367213e-01 6.137280545378694940e-01 8.525101142758403228e+01 4.626926667550265160e-01
6.406988031147201923e+01 1.418182662074605105e+01 2.490765758273532526e+01 2.213493540459560704e-01 1.890292039615722453e-01 -4.309163842407058298e-01 7.655065372083657849e+01 5.398857948745565682e-01
5.155833749112437658e+01 1.610013120493176686e+01 2.428916355589907639e+01 3.122701775964626392e-01 -3.078517079990223948e-01 6.555726390447632612e-01 6.600921278117813529e+01 4.036566503228685154e-01
2.808054955278124609e+01 2.777570956079064857e+01 2.431241441736820619e+01 9.891440873898280639e-01 -4.326764679817918791e-01 -5.768372271061154022e-01 5.374848335737100058e+01 5.258753270459683993e-01
3.038447381186409046e+01 2.472111546488600808e+01 2.383376975393107600e+01 8.136101226552511223e-01 -4.998179943946897130e-01 -5.462889961840536879e-01 5.308204736033301430e+01 5.120054311880584130e-01
3.303497367896466841e+01 2.654134079523951684e+01 2.574680640460707437e+01 8.034315708306426496e-01 -1.209428531516110600e-01 -4.957626285442393588e-01 5.712214269703637370e+01 5.963524870693258650e-01
6.106982782226822337e+01 1.594925786714660276e+01 2.605077413277303577e+01 2.611642841627750400e-01 5.742387630739026472e-02 5.025309518316283253e-01 7.515281182401788840e+01 5.241655552595482215e-01
7.203289385865789995e+01 1.236741387163755590e+01 2.424471304298511498e+01 1.716911984114472822e-01 9.256724218030099038e-02 6.742853236404746653e-01 8.305325862799087133e+01 4.469632152171445494e-01
6.742874085385354022e+01 1.294258053216898752e+01 2.418239628176732836e+01 1.919445679731882626e-01 1.798326917417711890e-01 -4.079439895739570554e-01 7.886329332826731786e+01 5.086256142484928411e-01
3.272090531298476890e+01 2.278191589848398735e+01 2.369115976405644730e+01 6.962495591295069230e-01 -9.449272180734867854e-01 1.410790307087833595e-01 5.364686876356252299e+01 4.528196896960080542e-01
3.848705749409651133e+01 2.145761611464759255e+01 2.480776207260695188e+01 5.575281019584038544e-01 -4.311354126879899384e-01 -4.204727823021620070e-02 5.784861223824830034e+01 5.103832381091788495e-01
4.023416857281229397e+01 2.211153369668796387e+01 2.573754000778599504e+01 5.495710357894543208e-01 -6.746131120890629385e-01 8.514739214189773753e-01 6.009645322536192680e+01 4.957825018992197963e-01
6.651491104941918309e+01 1.273527915193908910e+01 2.382080464767330596e+01 1.914650256763786862e-01 1.929581078284541562e-01 -8.107572262195419377e-01 7.776201620738878262e+01 5.099077895909576164e-01
3.603807399709954495e+01 2.265636583474261911e+01 2.474296269678033156e+01 6.286785979896171161e-01 -7.319477887305138042e-01 2.694536453916513974e-01 5.663541683408006122e+01 4.854015776570423935e-01
4.570527557041545208e+01 1.999700011614902806e+01 2.588466961309285352e+01 4.375206114957301828e-01 4.642944683576369358e-02 -4.584807817154111786e-01 6.340785136608666051e+01 5.924778628060748398e-01
