t          Re h22        Im h22       
92.4000 -2.364065e-02 3.827303e-02
92.5750 -2.357282e-02 3.831487e-02
92.7500 -2.350491e-02 3.835659e-02
92.9250 -2.343693e-02 3.839819e-02
93.1000 -2.336888e-02 3.843966e-02
93.2750 -2.330075e-02 3.848102e-02
93.4500 -2.323255e-02 3.852225e-02
93.6250 -2.316427e-02 3.856337e-02
93.8000 -2.309592e-02 3.860436e-02
93.9750 -2.302751e-02 3.864524e-02
94.1500 -2.295901e-02 3.868599e-02
94.3250 -2.289045e-02 3.872662e-02
94.5000 -2.282181e-02 3.876713e-02
94.6750 -2.275310e-02 3.880751e-02
94.8500 -2.268432e-02 3.884778e-02
95.0250 -2.261547e-02 3.888792e-02
95.2000 -2.254655e-02 3.892794e-02
95.3750 -2.247756e-02 3.896784e-02
95.5500 -2.240850e-02 3.900762e-02
95.7250 -2.233936e-02 3.904727e-02
95.9000 -2.227016e-02 3.908680e-02
96.0750 -2.220088e-02 3.912621e-02
96.2500 -2.213154e-02 3.916550e-02
96.4250 -2.206213e-02 3.920466e-02
96.6000 -2.199264e-02 3.924370e-02
96.7750 -2.192309e-02 3.928262e-02
96.9500 -2.185347e-02 3.932142e-02
97.1250 -2.178378e-02 3.936009e-02
97.3000 -2.171402e-02 3.939863e-02
97.4750 -2.164420e-02 3.943706e-02
97.6500 -2.157430e-02 3.947536e-02
97.8250 -2.150434e-02 3.951354e-02
98.0000 -2.143431e-02 3.955159e-02
98.1750 -2.136421e-02 3.958952e-02
98.3500 -2.129405e-02 3.962732e-02
98.5250 -2.122382e-02 3.966500e-02
98.7000 -2.115352e-02 3.970255e-02
98.8750 -2.108316e-02 3.973999e-02
99.0500 -2.101273e-02 3.977729e-02
99.2250 -2.094223e-02 3.981447e-02
99.4000 -2.087167e-02 3.985153e-02
99.5750 -2.080104e-02 3.988846e-02
99.7500 -2.073035e-02 3.992527e-02
99.9250 -2.065959e-02 3.996195e-02
100.1000 -2.058876e-02 3.999850e-02
100.2750 -2.051787e-02 4.003493e-02
100.4500 -2.044692e-02 4.007124e-02
100.6250 -2.037590e-02 4.010742e-02
100.8000 -2.030482e-02 4.014347e-02
100.9750 -2.023368e-02 4.017940e-02
101.1500 -2.016247e-02 4.021520e-02
101.3250 -2.009120e-02 4.025087e-02
101.5000 -2.001986e-02 4.028642e-02
101.6750 -1.994846e-02 4.032184e-02
101.8500 -1.987700e-02 4.035714e-02
102.0250 -1.980548e-02 4.039230e-02
102.2000 -1.973389e-02 4.042735e-02
102.3750 -1.966225e-02 4.046226e-02
102.5500 -1.959054e-02 4.049705e-02
102.7250 -1.951877e-02 4.053171e-02
102.9000 -1.944693e-02 4.056625e-02
103.0750 -1.937504e-02 4.060065e-02
103.2500 -1.930309e-02 4.063493e-02
103.4250 -1.923107e-02 4.066908e-02
103.6000 -1.915899e-02 4.070311e-02
103.7750 -1.908686e-02 4.073700e-02
103.9500 -1.901466e-02 4.077077e-02
104.1250 -1.894241e-02 4.080441e-02
104.3000 -1.887009e-02 4.083793e-02
104.4750 -1.879772e-02 4.087131e-02
104.6500 -1.872528e-02 4.090457e-02
104.8250 -1.865279e-02 4.093769e-02
105.0000 -1.858024e-02 4.097069e-02
105.1750 -1.850763e-02 4.100357e-02
105.3500 -1.843496e-02 4.103631e-02
105.5250 -1.836224e-02 4.106892e-02
105.7000 -1.828945e-02 4.110141e-02
105.8750 -1.821661e-02 4.113376e-02
106.0500 -1.814371e-02 4.116599e-02
106.2250 -1.807076e-02 4.119809e-02
106.4000 -1.799774e-02 4.123005e-02
106.5750 -1.792468e-02 4.126189e-02
106.7500 -1.785155e-02 4.129360e-02
106.9250 -1.777837e-02 4.132518e-02
107.1000 -1.770513e-02 4.135663e-02
107.2750 -1.763184e-02 4.138795e-02
107.4500 -1.755849e-02 4.141914e-02
107.6250 -1.748509e-02 4.145020e-02
107.8000 -1.741163e-02 4.148113e-02
107.9750 -1.733811e-02 4.151193e-02
108.1500 -1.726455e-02 4.154260e-02
108.3250 -1.719092e-02 4.157314e-02
108.5000 -1.711725e-02 4.160355e-02
108.6750 -1.704352e-02 4.163383e-02
108.8500 -1.696973e-02 4.166398e-02
109.0250 -1.689590e-02 4.169400e-02
109.2000 -1.682201e-02 4.172388e-02
109.3750 -1.674806e-02 4.175364e-02
109.5500 -1.667407e-02 4.178326e-02
109.7250 -1.660002e-02 4.181276e-02
109.9000 -1.652592e-02 4.184212e-02
110.0750 -1.645177e-02 4.187135e-02
110.2500 -1.637756e-02 4.190045e-02
110.4250 -1.630331e-02 4.192942e-02
110.6000 -1.622900e-02 4.195825e-02
110.7750 -1.615464e-02 4.198696e-02
